timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1522315054.640388,-0.219225,-0.014448,2.695918,-0.224570,0.004799,0.136334,-0.217451,0.014447,-0.975964,0.104154,-0.037732,-0.003696,3.249252,-22.170113,5.156494,,,,,,,1
,,,,,,,,,,,,,,,,25.306333,51.441963,10.529208,11.430000,261.914062,1522315053.999329,1
1522315054.670356,-0.216753,-0.015696,2.698522,0.087963,0.074794,0.046982,-0.215033,0.015696,-0.976481,0.127051,-0.041956,-0.006262,2.576233,-22.017006,5.230591,,,,,,,1
1522315054.700325,-0.213356,-0.009125,2.699598,0.271913,0.048312,-0.032755,-0.211732,0.009125,-0.977285,0.113343,-0.026764,-0.072504,1.972504,-22.389290,5.231750,,,,,,,1
1522315054.730293,-0.213045,-0.001369,2.700790,0.189142,-0.033554,0.003492,-0.211437,0.001369,-0.977391,0.099285,-0.031322,-0.125988,3.552551,-22.245811,5.832031,,,,,,,1
1522315054.760261,-0.212745,-0.000252,2.701870,-0.086467,-0.009833,0.052277,-0.211144,0.000252,-0.977455,0.105523,-0.038948,-0.071572,2.576691,-22.241570,5.681519,,,,,,,1
1522315054.790230,-0.210948,-0.007499,2.701866,-0.314632,0.062980,0.054163,-0.209381,0.007498,-0.977805,0.124802,-0.030966,-0.048821,2.872482,-22.393349,5.232239,,,,,,,1
1522315054.820198,-0.207916,-0.017135,2.701670,-0.300613,0.102224,0.060522,-0.206391,0.017134,-0.978320,0.135224,-0.029661,-0.006834,2.949860,-22.018913,5.005798,,,,,,,1
1522315054.850166,-0.205109,-0.024084,2.702393,-0.172634,0.079506,0.070242,-0.203615,0.024082,-0.978755,0.158708,-0.012729,-0.018773,2.798813,-21.943550,4.705444,,,,,,,1
1522315054.880134,-0.202463,-0.026286,2.703833,0.017387,0.053661,0.052293,-0.201013,0.026283,-0.979236,0.147836,-0.032112,-0.040585,2.345230,-22.166725,4.481079,,,,,,,1
1522315054.910103,-0.200418,-0.023261,2.704784,0.129665,0.013482,-0.015779,-0.199025,0.023259,-0.979718,0.147649,-0.034855,-0.003848,2.269043,-22.466087,4.782227,,,,,,,1
