timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1523522811.330439,-0.631169,-0.082867,1.758742,0.042935,0.011650,0.004771,-0.588064,0.082772,-0.804568,0.148031,-0.024713,-0.032667,-12.930557,-28.443501,-7.753662,,,,,,,
1523522811.360407,-0.625585,-0.079512,1.761073,0.155677,0.133653,-0.009108,-0.583722,0.079428,-0.808059,0.160870,-0.036200,-0.088761,-12.926666,-28.143360,-7.604858,,,,,,,
1523522811.390376,-0.621152,-0.078175,1.762495,-0.022921,0.098885,0.014221,-0.580195,0.078095,-0.810725,0.148737,-0.027543,-0.105046,-13.228149,-28.292011,-7.604431,,,,,,,
1523522811.420344,-0.617174,-0.081784,1.760946,-0.186329,0.089677,0.019448,-0.576798,0.081693,-0.812791,0.152406,-0.017972,-0.162261,-13.383087,-28.741398,-7.677673,,,,,,,
,,,,,,,,,,,,,,,,25.318912,51.455625,16.370998,7.760000,269.648438,1523522810.997241,
1523522811.450312,-0.614236,-0.085601,1.757717,-0.154292,0.032589,-0.032687,-0.574224,0.085497,-0.814222,0.132329,0.013411,-0.190600,-12.327911,-27.996510,-8.055115,,,,,,,
1523522811.480280,-0.614476,-0.086799,1.754724,-0.053142,-0.071546,-0.068734,-0.574360,0.086690,-0.814000,0.141895,0.016093,-0.182552,-12.629242,-27.995380,-8.280334,,,,,,,
1523522811.510249,-0.615684,-0.086271,1.753009,-0.014602,-0.014435,-0.042136,-0.575369,0.086164,-0.813343,0.135351,0.030062,-0.154171,-12.784927,-28.519749,-8.353333,,,,,,,
1523522811.540217,-0.614561,-0.086487,1.752927,-0.012543,0.055158,0.033451,-0.574445,0.086379,-0.813973,0.143994,0.029222,-0.155387,-11.878830,-27.998692,-8.204895,,,,,,,
1523522811.570185,-0.612730,-0.087206,1.754114,0.027807,0.028358,0.052688,-0.572917,0.087095,-0.814973,0.159068,-0.003187,-0.150360,-12.778488,-28.144321,-7.904785,,,,,,,
1523522811.600153,-0.613385,-0.086315,1.756180,0.090629,-0.045993,0.024051,-0.573496,0.086208,-0.814660,0.168115,-0.012371,-0.096457,-12.702286,-28.069614,-7.830017,,,,,,,
1523522811.630122,-0.613799,-0.083623,1.757983,0.109149,-0.035003,-0.035608,-0.573965,0.083525,-0.814609,0.171499,0.005082,-0.050320,-12.105164,-28.222507,-8.054138,,,,,,,
1523522811.660090,-0.612335,-0.079475,1.757759,0.102281,-0.001392,-0.126232,-0.572966,0.079392,-0.815725,0.167647,0.016144,-0.043009,-13.452103,-28.141071,-7.680115,,,,,,,
1523522811.690058,-0.610577,-0.074050,1.755896,0.121810,0.016916,-0.168852,-0.571769,0.073982,-0.817072,0.174049,0.016746,-0.055426,-12.476685,-28.370014,-7.228760,,,,,,,
1523522811.719993,-0.608818,-0.069691,1.753473,0.011709,0.025470,-0.136979,-0.570510,0.069635,-0.818333,0.163513,0.044241,-0.091808,-11.801712,-28.373051,-7.228394,,,,,,,
1523522811.749962,-0.607901,-0.070198,1.749987,-0.115901,0.003927,-0.049682,-0.569739,0.070140,-0.818827,0.146796,0.080571,-0.081732,-12.628922,-28.369709,-7.603821,,,,,,,
1523522811.779930,-0.605962,-0.073664,1.747983,-0.135204,0.087314,0.037588,-0.568008,0.073597,-0.819725,0.104950,0.074077,-0.084511,-12.029099,-28.297550,-7.753784,,,,,,,
1523522811.809898,-0.600095,-0.077744,1.746926,-0.104942,0.155329,0.025821,-0.563015,0.077666,-0.822789,0.058559,0.037157,-0.138209,-11.879578,-28.073689,-8.204590,,,,,,,
1523522811.839866,-0.597351,-0.078932,1.745814,-0.006091,-0.037751,-0.054886,-0.560703,0.078850,-0.824254,0.058765,-0.004936,-0.140987,-12.331055,-28.221653,-8.204224,,,,,,,
1523522811.869835,-0.599908,-0.077377,1.743631,0.008935,-0.096832,-0.120878,-0.562877,0.077299,-0.822918,0.043117,0.002138,-0.078526,-12.404846,-28.146229,-8.129578,,,,,,,
1523522811.899803,-0.602722,-0.074525,1.740491,0.028341,-0.098759,-0.157084,-0.565313,0.074456,-0.821509,0.011465,0.021430,-0.046335,-11.354736,-28.225819,-7.978760,,,,,,,
1523522811.929771,-0.605429,-0.070705,1.737280,0.055043,-0.086131,-0.148554,-0.567693,0.070646,-0.820203,0.000127,0.016833,-0.029925,-11.351593,-28.000690,-7.829651,,,,,,,
1523522811.959740,-0.608293,-0.067619,1.734900,0.017275,-0.119302,-0.101670,-0.570162,0.067567,-0.818749,-0.030058,-0.024629,-0.012764,-11.654129,-28.074619,-8.129517,,,,,,,
1523522811.989708,-0.611552,-0.066988,1.732247,-0.043507,-0.092657,-0.092148,-0.572851,0.066938,-0.816921,-0.065867,-0.025831,0.043408,-11.803223,-28.073795,-7.979614,,,,,,,
1523522812.019676,-0.613252,-0.065376,1.730090,0.050739,-0.017516,-0.082562,-0.574301,0.065330,-0.816033,-0.065943,-0.045082,0.078210,-11.200104,-27.851368,-7.830139,,,,,,,
1523522812.049644,-0.612254,-0.060890,1.730956,0.195009,0.061534,-0.040983,-0.573648,0.060853,-0.816838,-0.073935,-0.066025,0.049626,-10.746826,-27.703098,-7.530518,,,,,,,
,,,,,,,,,,,,,,,,25.318904,51.455574,16.584408,5.430000,269.296875,1523522811.997227,
1523522812.079613,-0.611932,-0.053324,1.735407,0.346211,0.007814,-0.009919,-0.573634,0.053298,-0.817376,-0.052480,-0.049316,0.046899,-11.126007,-27.851841,-7.980164,,,,,,,
1523522812.109581,-0.613355,-0.043485,1.741607,0.378070,-0.040037,-0.017301,-0.575070,0.043471,-0.816948,-0.030506,-0.017119,0.064980,-11.421631,-27.999531,-7.004700,,,,,,,
1523522812.139549,-0.613916,-0.035168,1.746242,0.243874,0.011426,-0.035564,-0.575717,0.035161,-0.816893,-0.000089,0.008891,0.065534,-11.569672,-28.073429,-6.554443,,,,,,,
1523522812.169517,-0.613481,-0.031103,1.747991,0.059071,0.008574,-0.018645,-0.575439,0.031098,-0.817253,0.006988,0.022872,0.033730,-10.740509,-27.926701,-6.104675,,,,,,,
1523522812.199516,-0.611548,-0.032503,1.747554,-0.120037,0.128751,0.032235,-0.573832,0.032498,-0.818328,-0.027562,0.022144,0.011443,-11.189590,-27.699909,-6.330750,,,,,,,
1523522812.229484,-0.608549,-0.037608,1.745521,-0.207640,0.129948,0.043890,-0.571273,0.037599,-0.819898,-0.035828,0.007430,0.012220,-11.117294,-27.925312,-6.404846,,,,,,,
1523522812.259453,-0.603148,-0.044094,1.743199,-0.234086,0.218011,0.072550,-0.566687,0.044080,-0.822753,-0.046701,-0.036313,-0.071046,-11.269241,-27.850071,-6.855225,,,,,,,
