timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
,,,,,,,,,,,,,,,,25.315296,51.435403,12.115932,-1.000000,-1.000000,1522136593.111284,
1522136704.744145,-0.187843,0.010988,-0.684235,-0.110134,-0.038287,-0.289383,-0.186729,-0.010988,-0.982350,0.033760,-0.036940,0.001133,26.025482,-4.591829,-2.029297,,,,,,,
1522136704.774114,-0.189550,0.010029,-0.693185,-0.064407,-0.077709,-0.289315,-0.188408,-0.010029,-0.982039,0.033287,-0.025829,-0.011201,25.132553,-3.837893,-2.107727,,,,,,,
1522136704.804082,-0.192793,0.010995,-0.701544,-0.005001,-0.150204,-0.277473,-0.191589,-0.010995,-0.981413,0.025573,0.012277,-0.004427,25.432388,-3.764391,-2.257935,,,,,,,
1522136704.834050,-0.196776,0.012590,-0.709761,-0.013360,-0.111913,-0.279649,-0.195493,-0.012590,-0.980624,0.027753,0.025041,0.015124,25.134186,-3.538118,-2.333984,,,,,,,
1522136704.864018,-0.198167,0.013187,-0.718536,-0.055645,-0.036244,-0.295744,-0.196856,-0.013187,-0.980343,0.029436,0.042880,-0.006809,24.687805,-3.310884,-2.110107,,,,,,,
1522136704.893987,-0.197950,0.012581,-0.727845,-0.094842,0.028666,-0.296894,-0.196644,-0.012580,-0.980394,0.028142,0.047340,-0.009764,24.842896,-2.936357,-1.886536,,,,,,,
1522136704.923955,-0.197033,0.011811,-0.736369,-0.052523,-0.007832,-0.256349,-0.195747,-0.011811,-0.980583,0.046272,0.056214,-0.036232,25.070877,-2.637392,-1.887634,,,,,,,
1522136704.953923,-0.197256,0.012604,-0.743237,0.016627,-0.011526,-0.210468,-0.195963,-0.012604,-0.980530,0.055460,0.066116,-0.016266,24.618805,-2.710573,-2.112488,,,,,,,
1522136704.983891,-0.198376,0.014882,-0.748471,0.061108,-0.062793,-0.186951,-0.197056,-0.014882,-0.980279,0.047855,0.052602,-0.010062,23.948776,-2.482119,-1.663757,,,,,,,
1522136705.013860,-0.199429,0.018101,-0.754225,0.078526,-0.040225,-0.230641,-0.198077,-0.018100,-0.980019,0.053988,0.030491,-0.011421,24.474030,-2.184923,-2.114685,,,,,,,
1522136705.043828,-0.200356,0.020176,-0.762044,-0.028974,-0.045862,-0.298904,-0.198978,-0.020174,-0.979796,0.041461,0.033770,-0.019655,23.427078,-2.104845,-1.740540,,,,,,,
1522136705.073796,-0.200996,0.018677,-0.772273,-0.162224,-0.034682,-0.329918,-0.199610,-0.018676,-0.979697,0.033839,0.050140,-0.041513,23.200897,-2.178911,-1.815369,,,,,,,
1522136705.103765,-0.200261,0.015415,-0.782370,-0.155703,0.038344,-0.289500,-0.198901,-0.015414,-0.979898,0.026385,0.043063,-0.021414,23.280823,-1.504564,-2.117981,,,,,,,
,,,,,,,,,,,,,,,,25.314958,51.435196,11.159534,0.000000,-1.000000,1522136705.110357,
1522136705.133734,-0.198941,0.014052,-0.790359,-0.039691,0.021709,-0.232917,-0.197612,-0.014051,-0.980179,0.004374,0.024199,-0.004562,22.685791,-1.276445,-1.669189,,,,,,,
1522136705.163702,-0.197870,0.015729,-0.796327,0.041309,0.039290,-0.191326,-0.196557,-0.015728,-0.980366,0.026803,-0.025653,0.000813,22.534897,-1.275911,-1.819336,,,,,,,
1522136705.193671,-0.196962,0.016899,-0.801736,-0.037816,0.021367,-0.183905,-0.195663,-0.016898,-0.980525,0.020614,-0.027719,-0.010106,22.836700,-1.052340,-1.895081,,,,,,,
1522136705.223639,-0.196376,0.016036,-0.807945,-0.059096,0.002496,-0.213733,-0.195091,-0.016035,-0.980654,0.038322,-0.011965,-0.015974,22.014877,-1.048113,-1.370483,,,,,,,
