timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
,,,,,,,,,,,,,,,,25.318857,51.456236,17.013588,5.250000,260.156250,1523523725.996978,
1523523726.399677,-0.705949,-0.041062,1.870440,0.003749,-0.082420,0.085893,-0.648209,0.041050,-0.760354,0.090821,-0.041676,0.020700,-12.757416,-29.394371,0.477966,,,,,,,
1523523726.429646,-0.703118,-0.041691,1.872976,0.041111,0.132263,0.067590,-0.646037,0.041678,-0.762166,0.070064,-0.017417,-0.085536,-13.205627,-29.167442,0.401917,,,,,,,
1523523726.459614,-0.699422,-0.042373,1.874504,-0.036010,0.041299,0.035654,-0.643197,0.042360,-0.764527,0.054056,-0.007723,-0.120529,-12.833496,-29.319344,0.177673,,,,,,,
1523523726.489582,-0.699694,-0.045367,1.872340,-0.208135,-0.049444,0.003661,-0.643321,0.045351,-0.764252,0.062220,-0.010683,-0.115830,-12.988571,-29.693855,-0.045898,,,,,,,
1523523726.519560,-0.700702,-0.049444,1.868958,-0.129076,-0.044279,-0.002683,-0.643966,0.049424,-0.763455,0.077591,-0.037553,-0.062366,-13.065079,-29.618904,-0.421265,,,,,,,
1523523726.549529,-0.701414,-0.051420,1.866862,-0.102408,-0.051742,-0.006927,-0.644445,0.051397,-0.762920,0.076147,-0.031622,-0.051151,-12.311661,-29.322212,-0.347046,,,,,,,
1523523726.579497,-0.701392,-0.053994,1.865057,-0.110855,-0.003015,0.017526,-0.644341,0.053968,-0.762830,0.064522,-0.034559,-0.054659,-12.761490,-29.170418,-0.572937,,,,,,,
1523523726.609465,-0.700863,-0.056543,1.863471,-0.112840,0.019360,0.008982,-0.643846,0.056513,-0.763064,0.055315,-0.027430,-0.074110,-12.540268,-29.321785,-0.947205,,,,,,,
1523523726.639433,-0.700398,-0.058707,1.861115,-0.108627,-0.037762,-0.029316,-0.643411,0.058673,-0.763268,0.053857,-0.025577,-0.079262,-12.686508,-28.946129,-0.948792,,,,,,,
1523523726.669432,-0.700192,-0.059113,1.858599,-0.045278,-0.001515,-0.067670,-0.643238,0.059079,-0.763382,0.079167,-0.013836,-0.070572,-13.142471,-29.544075,-0.946594,,,,,,,
1523523726.699401,-0.700125,-0.057561,1.856367,-0.017556,-0.034388,-0.087858,-0.643246,0.057529,-0.763494,0.069241,0.018200,-0.078837,-12.990540,-29.394676,-0.872131,,,,,,,
