timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1522314490.110069,-0.174569,0.032038,1.031569,0.424944,0.107258,-0.029390,-0.173594,-0.032032,-0.984296,0.008464,-0.040981,0.050138,20.530319,-12.368904,-29.382202,,,,,,,1
1522314490.140037,-0.170714,0.045001,1.033675,0.388326,0.086848,0.014293,-0.169714,-0.044985,-0.984466,0.017157,-0.052305,-0.087128,21.269196,-13.347466,-29.602966,,,,,,,1
1522314490.170005,-0.169612,0.049176,1.035434,-0.021133,-0.006859,0.036457,-0.168596,-0.049156,-0.984459,0.018495,-0.036568,-0.110542,20.361038,-14.392982,-29.224243,,,,,,,1
,,,,,,,,,,,,,,,,25.310667,51.444887,13.517648,8.290000,330.468750,1522314489.999267,1
1522314490.199973,-0.170298,0.045804,1.035920,-0.152376,-0.011697,0.016115,-0.169298,-0.045788,-0.984501,0.016832,-0.027470,-0.027660,20.880768,-14.920326,-29.221863,,,,,,,1
1522314490.229942,-0.170553,0.040850,1.034791,-0.164127,-0.039141,-0.006241,-0.169586,-0.040838,-0.984669,0.032791,-0.034372,0.017567,19.823624,-15.590645,-29.294678,,,,,,,1
1522314490.259910,-0.170322,0.039276,1.034662,0.018667,0.033566,0.015139,-0.169369,-0.039266,-0.984770,0.029889,-0.029063,-0.002214,20.347107,-15.742989,-29.293823,,,,,,,1
1522314490.289878,-0.170058,0.041404,1.035181,0.083577,0.016217,0.041842,-0.169094,-0.041392,-0.984730,0.029949,-0.043340,-0.042293,20.718216,-16.269432,-29.066528,,,,,,,1
1522314490.319846,-0.170110,0.042222,1.036674,-0.012731,-0.023963,0.048201,-0.169140,-0.042209,-0.984688,0.043972,-0.039181,-0.056511,21.092300,-16.271263,-29.216370,,,,,,,1
1522314490.349815,-0.170660,0.040237,1.037058,-0.112899,-0.037195,0.000193,-0.169695,-0.040226,-0.984675,0.026201,-0.019695,-0.075795,21.015640,-16.121452,-29.742004,,,,,,,1
1522314490.379783,-0.171930,0.036367,1.035876,-0.147981,-0.034781,-0.027544,-0.170971,-0.036359,-0.984605,0.004788,0.004712,-0.013778,21.390472,-15.599037,-30.643921,,,,,,,1
