timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1523524627.955019,-0.591434,-0.052730,-0.777435,-0.024430,0.188409,-0.025282,-0.556777,0.052706,-0.828988,0.081786,0.024275,-0.135489,13.561661,35.315277,-21.348511,,,,,,,
,,,,,,,,,,,,,,,,25.311411,51.432208,10.541029,11.700000,69.960938,1523524626.997036,
1523524627.984987,-0.585031,-0.052870,-0.779743,-0.024442,0.129222,-0.072097,-0.551453,0.052845,-0.832530,0.082124,-0.050236,-0.260015,10.478531,35.178024,-22.474487,,,,,,,
1523524628.014955,-0.589714,-0.051071,-0.780521,0.092060,-0.262442,-0.024731,-0.555398,0.051048,-0.830016,0.149743,-0.056816,-0.053498,8.004684,35.339081,-22.551392,,,,,,,
1523524628.044924,-0.597325,-0.048150,-0.778141,0.120970,-0.165218,0.042316,-0.561781,0.048132,-0.825884,0.144957,-0.023764,0.033480,4.186310,35.282471,-21.353088,,,,,,,
1523524628.074892,-0.599409,-0.047194,-0.774865,0.046750,-0.018562,0.067678,-0.563527,0.047177,-0.824749,0.086995,0.003803,-0.008655,2.774887,35.740311,-19.855591,,,,,,,
,,,,,,,,,,,,,,,,25.311457,51.432326,10.094099,11.980000,69.609375,1523524627.997025,
1523524628.104860,-0.594465,-0.047304,-0.773640,0.003128,0.180640,0.009922,-0.559439,0.047287,-0.827521,0.061606,-0.024017,-0.195214,-0.728516,36.283783,-17.159546,,,,,,,
1523524628.134828,-0.590939,-0.048302,-0.775134,-0.087985,0.076896,-0.012424,-0.556491,0.048283,-0.829449,0.051181,-0.041691,-0.297230,-1.385345,37.113373,-15.513184,,,,,,,
1523524628.164797,-0.591260,-0.052898,-0.777707,-0.231585,0.012114,0.033351,-0.556628,0.052873,-0.829078,0.028429,-0.011857,-0.284967,-1.342148,38.917374,-11.320374,,,,,,,
1523524628.194765,-0.590429,-0.060106,-0.780479,-0.277342,0.068413,0.052439,-0.555712,0.060070,-0.829201,0.010119,0.018910,-0.338188,-0.799011,39.516953,-9.297546,,,,,,,
1523524628.224733,-0.583559,-0.066414,-0.785022,-0.233051,0.285880,-0.062822,-0.549783,0.066365,-0.832667,-0.006736,-0.014088,-0.536077,2.235504,41.081451,-6.152222,,,,,,,
1523524628.254701,-0.580074,-0.071106,-0.791772,-0.279140,-0.033602,-0.098758,-0.546701,0.071046,-0.834308,0.118982,-0.004106,-0.477993,3.601654,41.527252,-4.203308,,,,,,,
1523524628.284670,-0.586800,-0.076338,-0.798254,-0.202465,-0.287902,-0.077140,-0.552086,0.076264,-0.830292,0.144020,0.032683,-0.359741,6.920837,42.638657,-2.856140,,,,,,,
1523524628.314634,-0.597158,-0.076808,-0.800739,0.028360,-0.422726,-0.026745,-0.560637,0.076733,-0.824499,0.163374,0.021259,-0.186320,8.728424,43.081055,-2.331970,,,,,,,
1523524628.344602,-0.609653,-0.074182,-0.799478,0.142912,-0.332779,-0.011846,-0.571008,0.074114,-0.817592,0.111306,0.008238,-0.130818,9.032135,43.679306,-2.709229,,,,,,,
1523524628.374571,-0.617317,-0.070864,-0.797692,0.086755,-0.238081,-0.010912,-0.577397,0.070805,-0.813387,0.080738,-0.035786,-0.118619,10.682495,44.121201,-3.385132,,,,,,,
