timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
,,,,,,,,,,,,,,,,25.316928,51.459058,13.407878,8.870000,172.968750,1523523629.998009,
1523523630.405789,-0.691889,-0.008391,-2.917062,-0.147532,0.097051,0.164394,-0.637970,0.008391,-0.770015,0.044967,-0.175490,-0.172063,-30.299896,7.000160,16.073608,,,,,,,
1523523630.435757,-0.691261,-0.015034,-2.919132,-0.273856,-0.078439,0.079241,-0.637437,0.015033,-0.770355,-0.003585,-0.208972,-0.107026,-28.949982,7.218712,15.698425,,,,,,,
1523523630.465726,-0.693292,-0.019388,-2.923705,-0.199494,-0.084024,-0.059221,-0.638952,0.019387,-0.769001,-0.014688,-0.232735,-0.030728,-29.700394,6.997383,15.999023,,,,,,,
1523523630.495694,-0.692904,-0.020569,-2.928178,-0.095387,0.027342,-0.066713,-0.638639,0.020567,-0.769231,0.000425,-0.192412,-0.051357,-29.179138,6.844658,15.624878,,,,,,,
1523523630.525662,-0.693577,-0.021444,-2.928727,0.012578,-0.034388,0.060230,-0.639144,0.021442,-0.768787,0.008926,-0.136615,-0.041211,-28.651199,7.366905,15.248047,,,,,,,
1523523630.555631,-0.694360,-0.021769,-2.922943,0.191180,-0.023167,0.215913,-0.639742,0.021768,-0.768280,0.033739,-0.117044,-0.025131,-29.248322,7.519814,15.472107,,,,,,,
1523523630.585599,-0.694646,-0.020567,-2.911696,0.270654,-0.032611,0.322533,-0.639978,0.020566,-0.768117,0.057977,-0.134198,-0.030665,-29.098923,7.593925,15.246887,,,,,,,
1523523630.615567,-0.694930,-0.021033,-2.899320,0.183055,-0.014534,0.350163,-0.640190,0.021031,-0.767928,0.055747,-0.152531,-0.041627,-28.795502,7.892632,15.320801,,,,,,,
1523523630.645535,-0.693259,-0.024124,-2.889385,0.073625,0.076243,0.324416,-0.638861,0.024121,-0.768943,0.011953,-0.189969,-0.072823,-29.167191,8.269234,15.244202,,,,,,,
1523523630.675504,-0.690161,-0.026416,-2.881793,0.096590,0.065336,0.207222,-0.636439,0.026413,-0.770874,-0.007101,-0.232254,-0.115768,-29.240860,8.494408,15.093201,,,,,,,
1523523630.705472,-0.690167,-0.025701,-2.877190,0.086173,-0.058957,0.052848,-0.636455,0.025698,-0.770885,-0.022267,-0.233370,-0.120168,-28.412430,9.015373,14.791565,,,,,,,
1523523630.735440,-0.693867,-0.024119,-2.876091,0.047677,-0.167737,-0.029114,-0.639329,0.024116,-0.768555,0.026108,-0.148948,-0.068344,-28.488800,8.790871,14.942383,,,,,,,
1523523630.765408,-0.698971,-0.020442,-2.875742,0.145262,-0.139938,-0.087677,-0.643296,0.020440,-0.765344,0.047425,-0.085076,0.009881,-28.935928,8.943108,15.166565,,,,,,,
1523523630.795377,-0.699870,-0.014236,-2.874116,0.166144,0.024522,-0.060124,-0.644053,0.014235,-0.764848,0.035502,-0.056624,-0.033614,-28.261703,8.865074,15.167236,,,,,,,
1523523630.825345,-0.697495,-0.011978,-2.873240,-0.019834,0.074366,0.020663,-0.642253,0.011978,-0.766398,0.002711,-0.019210,-0.161000,-28.939072,8.493355,15.393372,,,,,,,
1523523630.855313,-0.695716,-0.015142,-2.873856,-0.130227,0.043444,0.074954,-0.640861,0.015141,-0.767506,-0.047203,-0.028935,-0.246898,-29.243256,8.344276,14.943787,,,,,,,
1523523630.885281,-0.696817,-0.017408,-2.872620,0.079589,-0.080294,0.067779,-0.641682,0.017407,-0.766772,-0.048336,-0.061810,-0.180509,-29.242065,8.419350,15.018494,,,,,,,
1523523630.915250,-0.700440,-0.011987,-2.864746,0.455835,-0.195094,0.091615,-0.644507,0.011987,-0.764503,0.039313,-0.086984,-0.027397,-28.938919,8.867744,14.791870,,,,,,,
1523523630.945218,-0.709524,0.000004,-2.850708,0.679173,-0.351001,0.122832,-0.651472,-0.000004,-0.758672,0.154615,-0.116543,0.151921,-29.086960,9.018486,14.866211,,,,,,,
1523523630.975186,-0.716277,0.010653,-2.833293,0.578194,-0.084013,0.269541,-0.656544,-0.010652,-0.754212,0.160435,-0.139799,0.123612,-29.004044,9.543571,15.314087,,,,,,,
