timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
,,,,,,,,,,,,,,,,25.318776,51.457332,15.831822,9.290000,4.218750,1523523009.998630,
1523523010.921902,-0.628061,-0.052149,-0.021398,0.102244,0.211266,-0.143508,-0.586778,0.052126,-0.808068,0.106507,0.131468,-0.070258,18.952667,0.285973,-26.474915,,,,,,,
1523523010.951871,-0.623660,-0.048226,-0.024671,0.004822,0.074889,-0.209501,-0.583331,0.048207,-0.810802,0.089542,0.141505,-0.120930,19.862213,0.882469,-25.876831,,,,,,,
1523523010.981839,-0.622131,-0.047784,-0.031740,-0.177841,0.060428,-0.204293,-0.582103,0.047766,-0.811711,0.083873,0.137445,-0.078136,19.559982,0.658836,-25.876099,,,,,,,
1523523011.011807,-0.619739,-0.050061,-0.040155,-0.202459,0.044566,-0.206427,-0.580095,0.050040,-0.813010,0.072755,0.113153,-0.049127,19.561615,0.958611,-26.102295,,,,,,,
1523523011.041775,-0.618996,-0.050921,-0.049025,-0.166971,0.028995,-0.270324,-0.579466,0.050899,-0.813405,0.028807,0.127232,-0.068629,20.238235,1.255333,-26.328125,,,,,,,
,,,,,,,,,,,,,,,,25.318804,51.457344,15.506289,6.810000,5.976562,1523523010.998721,
1523523011.071744,-0.620102,-0.051119,-0.059762,-0.218525,-0.073717,-0.302232,-0.580359,0.051097,-0.812756,0.015601,0.119450,-0.051838,19.264771,1.409706,-26.329224,,,,,,,
1523523011.101712,-0.621352,-0.051770,-0.071129,-0.224441,0.008234,-0.321482,-0.581355,0.051747,-0.812002,-0.020375,0.129406,0.001898,19.568054,1.783272,-26.405579,,,,,,,
1523523011.131680,-0.620892,-0.051219,-0.083209,-0.182549,0.033834,-0.349187,-0.580998,0.051197,-0.812293,-0.028377,0.117840,-0.013910,20.700043,2.303474,-26.107117,,,,,,,
1523523011.161648,-0.621119,-0.049391,-0.093263,-0.103960,-0.009189,-0.304325,-0.581236,0.049371,-0.812236,-0.005587,0.127845,-0.001683,19.577652,2.383827,-25.807983,,,,,,,
