timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1522137455.701948,-0.228601,-0.018903,0.865813,0.144697,-0.063125,0.036273,-0.226575,0.018902,-0.973810,-0.007983,-0.096554,0.034784,0.427155,-54.647095,2.508118,,,,,,,
,,,,,,,,,,,,,,,,25.312842,51.448529,-21.109928,-1.000000,-1.000000,1522137346.086734,
1522137455.731916,-0.226110,-0.017871,0.867468,-0.023109,0.125415,0.029569,-0.224153,0.017870,-0.974390,0.024980,-0.078051,-0.058843,0.576401,-54.722778,2.508484,,,,,,,
1522137455.761884,-0.223511,-0.021418,0.867291,-0.155026,-0.008110,0.026399,-0.221604,0.021417,-0.974902,0.022446,-0.068765,-0.070127,0.203064,-54.645935,2.658020,,,,,,,
1522137455.791841,-0.225923,-0.022420,0.867922,0.046434,-0.088277,0.021307,-0.223950,0.022419,-0.974343,0.038250,-0.086094,0.010064,0.874741,-54.799255,2.358948,,,,,,,
1522137455.821809,-0.228456,-0.019413,0.868236,0.082973,-0.083828,-0.020225,-0.226431,0.019412,-0.973834,0.027899,-0.055209,0.059191,0.279251,-54.571213,2.732727,,,,,,,
1522137455.851777,-0.228598,-0.018529,0.867458,-0.067965,0.052636,-0.031129,-0.226573,0.018528,-0.973818,0.043941,-0.037387,0.021685,0.803925,-54.423874,2.432434,,,,,,,
1522137455.881745,-0.225890,-0.020907,0.866006,-0.086046,0.079181,-0.021581,-0.223925,0.020905,-0.974382,0.044299,-0.040558,-0.040526,1.330109,-54.351166,2.507385,,,,,,,
1522137455.911744,-0.224249,-0.020755,0.865593,0.023565,0.019298,-0.005462,-0.222326,0.020753,-0.974751,0.069936,-0.042207,-0.062465,0.879684,-54.573837,2.808044,,,,,,,
1522137455.941712,-0.224670,-0.019952,0.865066,0.006469,-0.020834,-0.036327,-0.222740,0.019951,-0.974674,0.045707,-0.041161,-0.036862,0.204407,-54.421097,2.507080,,,,,,,
1522137455.971681,-0.225302,-0.020167,0.863395,-0.060788,-0.042837,-0.056601,-0.223355,0.020166,-0.974528,0.054196,-0.037759,-0.020757,1.031631,-54.649063,3.258423,,,,,,,
1522137456.001649,-0.225117,-0.022364,0.861058,-0.102186,0.025198,-0.044984,-0.223165,0.022362,-0.974524,0.045674,-0.032372,0.018012,0.503342,-54.572372,2.582886,,,,,,,
1522137456.031617,-0.223355,-0.024005,0.860246,-0.035144,0.027905,-0.000185,-0.221438,0.024003,-0.974879,0.051700,-0.076020,-0.025487,0.805878,-54.273804,2.506836,,,,,,,
1522137456.061585,-0.223243,-0.023650,0.859856,0.020387,-0.014457,-0.039528,-0.221332,0.023648,-0.974912,0.047503,-0.057522,-0.015139,1.482651,-54.276550,2.807129,,,,,,,
,,,,,,,,,,,,,,,,25.305693,51.444661,-2.644194,3.443844,-1.000000,1522137456.078260,
1522137456.091554,-0.223000,-0.022861,0.857672,-0.020889,-0.000152,-0.096041,-0.221099,0.022859,-0.974983,0.043715,-0.020830,-0.044426,0.805130,-54.348801,2.507141,,,,,,,
