timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1523694768.860712,-0.722242,-0.069374,1.686291,-0.082698,-0.089610,-0.032489,-0.659477,0.069318,-0.748520,0.012291,0.026919,0.050995,-9.560272,-25.681347,21.553772,,,,,,,
1523694768.890650,-0.725295,-0.069396,1.683626,-0.079160,-0.065947,-0.075127,-0.661758,0.069341,-0.746501,-0.050262,0.023692,0.120876,-9.028870,-25.083660,21.626648,,,,,,,
1523694768.920618,-0.724763,-0.068730,1.681526,0.024959,0.053906,-0.079438,-0.661392,0.068676,-0.746888,-0.066910,-0.037793,0.085938,-10.154572,-25.153606,21.626343,,,,,,,
,,,,,,,,,,,,,,,,25.298701,51.438350,16.868908,8.620000,283.007812,1523694767.999183,
1523694768.950586,-0.720130,-0.067678,1.680676,-0.049321,0.221554,-0.019984,-0.657972,0.067627,-0.749998,-0.019823,-0.076370,-0.030322,-10.236603,-25.678524,21.328430,,,,,,,
1523694768.980554,-0.715439,-0.070674,1.679739,-0.136442,0.141728,0.031168,-0.654310,0.070615,-0.752920,-0.086321,-0.004086,-0.027002,-9.108673,-25.158978,20.951904,,,,,,,
1523694769.010523,-0.713976,-0.073526,1.678200,-0.075339,-0.040142,0.032465,-0.653074,0.073460,-0.753721,0.035657,0.037517,-0.001390,-9.111664,-25.458965,20.953125,,,,,,,
1523694769.040491,-0.717488,-0.072731,1.677986,0.060558,-0.068587,-0.050518,-0.655755,0.072667,-0.751466,-0.030600,0.038569,0.142717,-10.155167,-25.078823,21.401001,,,,,,,
,,,,,,,,,,,,,,,,25.298730,51.438175,17.169651,11.980000,285.117188,1523694768.999171,
1523694769.070459,-0.713986,-0.069359,1.677940,0.074838,0.219569,-0.082762,-0.653276,0.069303,-0.753940,-0.045348,-0.015852,0.014361,-9.102066,-24.858410,21.550720,,,,,,,
1523694769.100428,-0.705901,-0.068881,1.675884,-0.115105,0.294087,-0.036088,-0.647180,0.068827,-0.759222,-0.055731,-0.053385,-0.091425,-10.160721,-25.454098,21.102539,,,,,,,
1523694769.130396,-0.701133,-0.072730,1.673068,-0.163365,0.068611,0.012041,-0.643377,0.072666,-0.762091,-0.066462,-0.006687,-0.104135,-9.716568,-25.906322,20.879578,,,,,,,
1523694769.160364,-0.704559,-0.074662,1.671345,-0.006551,-0.217516,-0.003533,-0.645893,0.074593,-0.759773,0.025516,0.047066,0.080696,-8.810623,-25.310390,20.877686,,,,,,,
1523694769.190332,-0.710434,-0.071634,1.672915,0.156459,-0.107129,-0.045071,-0.650490,0.071573,-0.756133,-0.035591,0.013526,0.142135,-9.487686,-25.607204,21.028503,,,,,,,
1523694769.220301,-0.707193,-0.067693,1.674157,0.076722,0.194914,-0.053960,-0.648214,0.067642,-0.758446,-0.039592,-0.057647,-0.020744,-9.556259,-25.006817,21.101074,,,,,,,
1523694769.250269,-0.702221,-0.067736,1.672758,-0.102023,0.137759,-0.021014,-0.644433,0.067685,-0.761658,-0.041313,-0.065197,-0.084228,-9.110321,-25.234127,20.802185,,,,,,,
1523694769.280237,-0.701079,-0.071880,1.669630,-0.185157,-0.018540,0.021705,-0.643376,0.071818,-0.762172,-0.035991,0.008168,-0.048466,-9.117203,-25.834240,20.654541,,,,,,,
1523694769.310205,-0.705859,-0.074369,1.668169,-0.018441,-0.225074,0.017776,-0.646894,0.074300,-0.758950,-0.007266,0.024211,0.099648,-9.266144,-25.683651,20.578918,,,,,,,
1523694769.340174,-0.711749,-0.072378,1.670067,0.138897,-0.136210,0.018866,-0.651448,0.072315,-0.755237,-0.007655,-0.028400,0.168460,-9.415237,-25.682827,20.728821,,,,,,,
1523694769.370142,-0.710803,-0.069277,1.673489,0.125193,0.121064,0.004753,-0.650876,0.069221,-0.756020,-0.060809,-0.066383,0.070046,-9.484848,-25.232372,20.877014,,,,,,,
1523694769.400110,-0.704374,-0.070083,1.673999,-0.113611,0.253130,0.048118,-0.645967,0.070026,-0.760145,-0.031508,-0.112003,-0.064943,-9.417343,-25.758038,20.504150,,,,,,,
1523694769.430078,-0.698949,-0.075407,1.671321,-0.209043,0.142951,0.033249,-0.641584,0.075336,-0.763343,-0.071749,-0.065448,-0.121377,-8.669327,-25.686855,20.054199,,,,,,,
