timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1523695171.129479,-0.532993,0.053115,2.722075,-0.150756,-1.020424,-0.035732,-0.507397,-0.053090,-0.860075,-0.087818,-0.272959,0.199659,-31.421936,-23.018520,36.007141,,,,,,,
,,,,,,,,,,,,,,,,25.301134,51.444145,11.599955,0.410000,33.046875,1523695131.997773,
1523695171.159448,-0.547965,0.051638,2.720039,0.034862,-0.104900,-0.036527,-0.520257,-0.051615,-0.852448,-0.005057,-0.403814,0.167572,-30.897247,-23.095806,36.082764,,,,,,,
1523695171.189416,-0.541428,0.060829,2.721482,0.409442,0.440057,-0.146546,-0.514407,-0.060792,-0.855388,0.001864,-0.286697,0.013057,-30.670029,-22.871822,36.081970,,,,,,,
1523695171.219384,-0.520022,0.071377,2.723677,0.157074,0.916159,-0.066224,-0.495633,-0.071317,-0.865598,-0.019946,-0.221743,-0.156756,-31.567154,-22.492947,35.930054,,,,,,,
1523695171.249352,-0.496365,0.062658,2.719135,-0.640726,0.486141,0.017787,-0.475298,-0.062617,-0.877594,0.069597,-0.190801,-0.351883,-32.397949,-22.714809,35.330444,,,,,,,
