timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
,,,,,,,,,,,,,,,,25.319004,51.458364,11.160244,4.430000,270.000000,1523521897.999828,
1523521898.908955,-0.547783,-0.044368,1.775731,0.090528,-0.242136,0.009048,-0.520283,0.044354,-0.852840,0.178578,-0.062420,-0.070302,-8.037796,-47.253922,-2.006958,,,,,,,
1523521898.938924,-0.553021,-0.044516,1.779590,0.055638,-0.046189,0.112180,-0.524739,0.044501,-0.850098,-0.010402,0.004434,0.070526,-8.714554,-47.475800,-1.931396,,,,,,,
1523521898.968892,-0.545902,-0.042873,1.782150,0.134962,0.400491,0.028680,-0.518712,0.042860,-0.853873,0.038273,0.077028,-0.063058,-9.009598,-47.249023,-1.482422,,,,,,,
1523521898.998860,-0.525329,-0.039253,1.787351,0.234870,0.899988,0.135863,-0.501111,0.039243,-0.864492,0.126507,-0.051236,-0.275691,-8.557373,-47.026062,-1.483093,,,,,,,
1523521899.028828,-0.489218,-0.031791,1.796182,0.485464,1.286240,0.121818,-0.469698,0.031786,-0.882254,0.011782,-0.112719,-0.497339,-9.605515,-47.470306,-0.431885,,,,,,,
,,,,,,,,,,,,,,,,25.319001,51.458322,11.207058,4.380000,267.890625,1523521898.999837,
1523521899.058797,-0.462872,-0.014059,1.805493,0.791107,0.410196,-0.074188,-0.446475,0.014058,-0.894684,-0.007428,-0.129888,-0.481765,-8.859131,-47.923508,-0.279663,,,,,,,
1523521899.088765,-0.465650,0.010039,1.811266,0.749374,-0.304526,-0.267440,-0.448981,-0.010039,-0.893484,-0.000238,-0.123628,-0.217936,-9.072556,-47.845749,1.519897,,,,,,,
1523521899.118733,-0.473975,0.030535,1.809054,0.434743,-0.159313,-0.408461,-0.456213,-0.030530,-0.889345,0.011496,-0.047198,-0.100370,-8.392624,-47.847977,2.345276,,,,,,,
1523521899.148702,-0.473429,0.042143,1.803038,0.168174,0.083704,-0.267195,-0.455535,-0.042130,-0.889219,0.091491,0.028077,-0.163561,-7.262253,-47.852173,3.245850,,,,,,,
1523521899.178670,-0.476322,0.045143,1.798761,-0.094670,-0.273678,-0.126371,-0.458046,-0.045128,-0.887781,0.000709,0.045204,-0.097219,-8.840042,-47.995300,3.020630,,,,,,,
1523521899.208638,-0.489993,0.039546,1.791212,-0.371472,-0.590576,-0.144377,-0.470252,-0.039536,-0.881645,0.035880,0.051102,0.029503,-7.866592,-47.925049,2.645813,,,,,,,
1523521899.238606,-0.509364,0.031303,1.783913,-0.325906,-0.728829,0.007102,-0.487383,-0.031298,-0.872626,0.133455,0.057406,0.097968,-7.720642,-47.926376,1.970947,,,,,,,
1523521899.268575,-0.532359,0.021791,1.782201,-0.280781,-0.724726,0.162704,-0.507446,-0.021789,-0.861406,0.102066,0.066665,0.220690,-7.569321,-47.702225,1.820068,,,,,,,
1523521899.298543,-0.552289,0.013105,1.782659,-0.214224,-0.638809,0.163717,-0.524592,-0.013104,-0.851251,0.130976,0.026944,0.295938,-8.769714,-47.696884,1.744446,,,,,,,
1523521899.328511,-0.571173,0.004827,1.782565,-0.254631,-0.612095,0.156205,-0.540612,-0.004827,-0.841256,0.122140,0.020651,0.379342,-8.317642,-47.399063,1.593506,,,,,,,
1523521899.358479,-0.586840,-0.002443,1.782215,-0.149962,-0.432391,0.100699,-0.553730,0.002443,-0.832691,0.110202,0.031783,0.411014,-8.018417,-47.250793,1.218079,,,,,,,
1523521899.388448,-0.595317,-0.006701,1.783096,-0.089125,-0.181866,0.115406,-0.560758,0.006701,-0.827951,0.096372,0.032407,0.428979,-8.543549,-47.173584,1.067505,,,,,,,
1523521899.418416,-0.597216,-0.011042,1.784551,-0.116074,0.005138,0.124800,-0.562307,0.011041,-0.826853,0.036917,0.024771,0.368219,-8.016922,-46.876175,0.841553,,,,,,,
1523521899.448384,-0.594630,-0.017496,1.783655,-0.225231,0.130073,0.076645,-0.560116,0.017496,-0.828228,-0.017842,-0.028848,0.230617,-8.472458,-47.024796,0.166931,,,,,,,
1523521899.478352,-0.591441,-0.022897,1.780840,-0.177911,0.108229,-0.007474,-0.557411,0.022895,-0.829919,-0.031349,-0.073494,0.154397,-8.023239,-46.877197,-0.208435,,,,,,,
1523521899.508321,-0.588966,-0.027443,1.776940,-0.222032,0.021263,-0.015942,-0.555291,0.027440,-0.831202,0.022042,-0.080922,0.134943,-7.506058,-47.255188,-0.881714,,,,,,,
1523521899.538289,-0.589727,-0.034654,1.773033,-0.287728,-0.017333,0.057561,-0.555799,0.034647,-0.830593,0.017790,-0.045526,0.079051,-8.029846,-46.953140,-1.183167,,,,,,,
1523521899.568257,-0.587281,-0.041924,1.768691,-0.256483,0.168169,-0.040629,-0.553612,0.041912,-0.831718,-0.063774,0.010303,0.046439,-7.960556,-47.029282,-2.007812,,,,,,,
1523521899.598225,-0.581158,-0.043763,1.759684,-0.179999,0.226265,-0.322986,-0.548466,0.043749,-0.835026,-0.057278,0.021985,-0.072750,-6.909103,-46.884003,-2.007874,,,,,,,
1523521899.628194,-0.576494,-0.041111,1.749556,-0.069330,0.161089,-0.310059,-0.544626,0.041099,-0.837670,-0.000005,-0.006569,-0.071586,-6.766602,-47.410019,-2.380676,,,,,,,
1523521899.658162,-0.569435,-0.036928,1.742294,0.049373,0.276177,-0.247220,-0.538788,0.036919,-0.841631,-0.135452,0.057899,-0.073424,-6.915100,-47.259354,-2.381348,,,,,,,
