timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1522138320.049750,-0.185838,-0.031617,0.295250,0.288015,-0.014910,-0.015083,-0.184677,0.031612,-0.982291,-0.038009,0.014622,0.082571,29.168442,-18.034731,-5.798950,,,,,,,
,,,,,,,,,,,,,,,,25.309942,51.444916,-7.690281,-1.000000,-1.000000,1522138312.093050,
1522138320.079718,-0.185701,-0.023979,0.298650,0.218029,-0.002823,0.106314,-0.184582,0.023977,-0.982525,-0.016132,-0.027517,0.004589,29.470535,-17.960878,-5.574097,,,,,,,
1522138320.109686,-0.187220,-0.023680,0.303051,-0.075102,-0.073641,0.157309,-0.186076,0.023677,-0.982250,-0.018361,-0.023159,0.011486,29.470978,-17.736177,-5.875000,,,,,,,
1522138320.139654,-0.188858,-0.031417,0.306342,-0.308491,0.004582,0.144284,-0.187645,0.031412,-0.981734,-0.031609,-0.013682,0.017211,28.868607,-18.108232,-5.648865,,,,,,,
,,,,,,,,,,,,,,,,25.310046,51.445002,-7.111973,-1.000000,-1.000000,1522138320.137563,
1522138320.169623,-0.187036,-0.041159,0.308357,-0.272743,0.090739,0.119715,-0.185790,0.041147,-0.981727,0.006133,-0.032556,-0.047692,29.243866,-17.810381,-6.099792,,,,,,,
1522138320.199591,-0.185767,-0.044870,0.310286,-0.007035,0.003309,0.069910,-0.184514,0.044855,-0.981806,0.035039,-0.049006,-0.031683,29.845047,-17.513384,-6.400757,,,,,,,
1522138320.229559,-0.186124,-0.041253,0.311882,0.187589,-0.011556,-0.001318,-0.184894,0.041242,-0.981893,0.013431,-0.021161,-0.014415,29.162888,-18.410006,-6.097412,,,,,,,
1522138320.259527,-0.187485,-0.036485,0.312222,0.077716,-0.073465,-0.073795,-0.186265,0.036477,-0.981822,-0.003005,0.029044,-0.029866,29.240738,-18.260134,-5.873047,,,,,,,
1522138320.289496,-0.189957,-0.036226,0.309865,-0.054815,-0.087053,-0.058963,-0.188692,0.036218,-0.981368,0.019732,0.058097,-0.004548,29.618546,-17.662371,-6.400269,,,,,,,
1522138320.319464,-0.189878,-0.037221,0.308791,-0.008623,0.048391,0.004871,-0.188608,0.037213,-0.981347,0.018702,0.039005,-0.006110,29.018433,-17.809435,-6.174927,,,,,,,
1522138320.349432,-0.188173,-0.036834,0.311740,0.035672,0.048633,0.108251,-0.186937,0.036826,-0.981681,0.048586,0.033609,-0.037514,30.442932,-17.815920,-6.249207,,,,,,,
1522138320.379400,-0.187521,-0.039535,0.315120,-0.131200,-0.015847,0.115666,-0.186278,0.039525,-0.981702,0.027724,0.028896,-0.058704,29.317520,-17.810930,-6.324768,,,,,,,
1522138320.409369,-0.189320,-0.044662,0.316240,-0.121551,-0.095008,0.037960,-0.188004,0.044648,-0.981153,0.019013,0.011886,0.005781,28.494507,-17.657152,-6.250793,,,,,,,
1522138320.439337,-0.190880,-0.044521,0.315949,0.101343,-0.008918,-0.044005,-0.189535,0.044506,-0.980865,-0.018137,-0.023480,0.029632,30.140686,-17.814943,-6.624329,,,,,,,
1522138320.469305,-0.188471,-0.040329,0.314931,0.108504,0.109313,-0.086740,-0.187205,0.040318,-0.981493,-0.056203,-0.057774,-0.039778,29.915558,-17.963701,-6.398926,,,,,,,
1522138320.499274,-0.186401,-0.040750,0.312114,-0.141894,-0.001735,-0.074023,-0.185170,0.040739,-0.981862,-0.035701,-0.101072,-0.096233,29.693863,-17.812395,-6.099548,,,,,,,
1522138320.529242,-0.190274,-0.046166,0.309497,-0.175988,-0.155063,-0.016360,-0.188926,0.046149,-0.980906,-0.058968,-0.056846,0.009837,29.546249,-17.436968,-6.326172,,,,,,,
