timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1523523745.848924,-0.792286,-0.145339,0.158088,0.042889,-0.088906,-0.060071,-0.704454,0.144828,-0.694816,0.043718,-0.023490,-0.033532,16.310852,-1.352211,-26.544678,,,,,,,
1523523745.878892,-0.793975,-0.142232,0.159018,0.129140,-0.131679,-0.052504,-0.705944,0.141753,-0.693938,0.078655,-0.003112,0.009703,15.863113,-1.125191,-26.545837,,,,,,,
1523523745.908860,-0.796532,-0.137037,0.160202,0.175426,-0.100656,-0.098321,-0.708233,0.136608,-0.692635,0.098355,-0.042355,0.035515,16.090195,-0.826363,-26.696838,,,,,,,
,,,,,,,,,,,,,,,,25.318945,51.455297,17.762576,5.470000,350.507812,1523523744.996774,
1523523745.938828,-0.797464,-0.132220,0.160975,0.078575,0.007711,-0.062268,-0.709341,0.131835,-0.692427,0.078848,-0.053283,0.036848,15.630051,-1.799370,-26.768188,,,,,,,
1523523745.968797,-0.796180,-0.131190,0.158223,-0.126973,0.061737,-0.115759,-0.708548,0.130814,-0.693431,0.013053,-0.008103,-0.031361,15.785446,-1.574547,-26.244080,,,,,,,
1523523745.998765,-0.792996,-0.134477,0.150837,-0.330575,0.175679,-0.078729,-0.706026,0.134072,-0.695379,0.013323,-0.058602,-0.150981,17.065918,-0.980385,-26.320740,,,,,,,
1523523746.028733,-0.792381,-0.140426,0.142348,-0.338472,-0.079772,-0.014550,-0.705018,0.139965,-0.695240,0.010438,-0.092632,-0.175624,16.765640,-0.829338,-26.621582,,,,,,,
,,,,,,,,,,,,,,,,25.318998,51.455286,17.402121,5.440000,0.703125,1523523745.996763,
1523523746.058732,-0.798765,-0.146156,0.137081,-0.178225,-0.226168,0.045386,-0.708856,0.145636,-0.690154,0.003473,-0.052466,-0.064286,16.241089,-0.826897,-26.546814,,,,,,,
1523523746.088700,-0.802862,-0.148669,0.138022,0.017403,-0.095354,0.111462,-0.711412,0.148122,-0.686988,0.039324,-0.023854,-0.035668,16.542007,-0.603477,-26.772522,,,,,,,
1523523746.118668,-0.801202,-0.150045,0.142052,0.067025,0.071008,0.159288,-0.710124,0.149482,-0.688026,0.039515,-0.048088,-0.075631,15.788437,-0.825310,-26.997070,,,,,,,
1523523746.148637,-0.797828,-0.151936,0.145137,-0.015976,0.073714,0.107006,-0.707595,0.151352,-0.690219,0.057464,-0.102997,-0.146222,15.341125,-0.822853,-26.547302,,,,,,,
1523523746.178605,-0.796269,-0.155107,0.142629,-0.199121,0.032563,-0.022012,-0.706171,0.154486,-0.690982,0.042429,-0.122824,-0.135281,16.389145,-0.753014,-26.997070,,,,,,,
1523523746.208573,-0.798225,-0.157927,0.135929,-0.232586,-0.129450,-0.091131,-0.707207,0.157271,-0.689293,0.016701,-0.102767,-0.040795,15.643066,-0.449501,-26.848633,,,,,,,
1523523746.238542,-0.802621,-0.158769,0.129687,-0.126986,-0.137206,-0.081466,-0.710135,0.158102,-0.686085,0.046591,-0.107794,0.009358,15.418076,-0.223869,-27.224609,,,,,,,
1523523746.268510,-0.803140,-0.157539,0.128390,0.052598,0.016847,0.010146,-0.710630,0.156888,-0.685851,0.033505,-0.104321,-0.033799,16.093185,-0.077126,-27.449829,,,,,,,
1523523746.298478,-0.802219,-0.154289,0.131895,0.166493,-0.019828,0.046503,-0.710361,0.153678,-0.686855,0.040805,-0.101355,-0.060428,15.194565,-0.072868,-27.225342,,,,,,,
1523523746.328446,-0.801775,-0.151282,0.134783,0.080167,-0.007777,0.026178,-0.710384,0.150706,-0.687490,0.047176,-0.092066,-0.063945,15.264801,-0.822731,-26.772278,,,,,,,
1523523746.358415,-0.801304,-0.150521,0.135587,-0.025487,0.012605,0.035671,-0.710142,0.149954,-0.687904,0.047560,-0.083593,-0.056984,15.711472,-0.750420,-27.447327,,,,,,,
1523523746.388383,-0.799066,-0.151209,0.135321,-0.023270,0.060238,0.061198,-0.708527,0.150633,-0.689419,0.032853,-0.070189,-0.091968,15.711624,-0.825264,-27.297058,,,,,,,
1523523746.418351,-0.796407,-0.150726,0.137195,0.084474,0.037669,0.059170,-0.706744,0.150156,-0.691351,0.036456,-0.065836,-0.107584,15.786179,-0.825676,-27.372070,,,,,,,
1523523746.448319,-0.795621,-0.148667,0.141392,0.148061,-0.048673,0.075287,-0.706419,0.148120,-0.692121,0.055632,-0.099353,-0.091494,15.411194,-1.048607,-26.996338,,,,,,,
1523523746.478288,-0.795376,-0.147176,0.145999,0.104463,-0.001865,0.082669,-0.706406,0.146645,-0.692449,0.049729,-0.107598,-0.052531,15.110901,-1.122185,-26.921204,,,,,,,
1523523746.508256,-0.793061,-0.146850,0.149091,0.015057,0.044148,0.068703,-0.704836,0.146323,-0.694116,0.044466,-0.110160,-0.080985,15.630630,-1.424889,-27.294739,,,,,,,
1523523746.538208,-0.791183,-0.148171,0.148951,-0.076649,0.032927,0.035608,-0.703393,0.147629,-0.695301,0.040017,-0.107315,-0.094097,15.635117,-1.199547,-26.920654,,,,,,,
1523523746.568177,-0.790154,-0.148300,0.148467,-0.001728,0.024526,-0.005879,-0.702663,0.147757,-0.696012,0.028698,-0.103872,-0.104861,15.035156,-1.196846,-26.920959,,,,,,,
1523523746.598145,-0.790206,-0.144873,0.149704,0.133578,-0.088173,-0.046147,-0.703055,0.144366,-0.696327,0.051276,-0.084537,-0.096428,15.182892,-1.197884,-27.295837,,,,,,,
1523523746.628114,-0.792785,-0.139014,0.152508,0.197505,-0.122279,-0.052469,-0.705439,0.138567,-0.695094,0.070521,-0.072664,-0.062368,14.884567,-1.346016,-26.770386,,,,,,,
1523523746.658082,-0.794890,-0.134418,0.155886,0.133246,-0.091761,0.012452,-0.707348,0.134014,-0.694046,0.072231,-0.064952,-0.045853,14.582336,-1.569649,-26.769653,,,,,,,
1523523746.688050,-0.794227,-0.132998,0.157993,0.029007,0.019924,0.033572,-0.707023,0.132606,-0.694647,0.056449,-0.068687,-0.048517,14.882462,-1.421227,-26.995117,,,,,,,
1523523746.718019,-0.792145,-0.131977,0.158955,0.031462,0.044619,-0.004804,-0.705671,0.131594,-0.696213,0.049360,-0.096712,-0.054382,14.658844,-1.419991,-26.770203,,,,,,,
1523523746.747987,-0.790014,-0.129720,0.159689,0.077327,0.014896,-0.023927,-0.704395,0.129357,-0.697922,0.059757,-0.101494,-0.077682,14.506424,-1.569466,-26.919739,,,,,,,
1523523746.777955,-0.790574,-0.126611,0.160576,0.075880,-0.073290,-0.025964,-0.705068,0.126273,-0.697807,0.044515,-0.091544,-0.065895,15.406570,-1.648369,-26.768921,,,,,,,
1523523746.807924,-0.792594,-0.124146,0.160559,0.017041,-0.110254,-0.036631,-0.706696,0.123827,-0.696597,0.055344,-0.055803,-0.057233,15.936615,-1.275520,-26.545166,,,,,,,
1523523746.837892,-0.793131,-0.122104,0.160675,0.043000,-0.010579,-0.015405,-0.707248,0.121800,-0.696394,0.064808,-0.045323,-0.059878,14.732193,-1.720100,-26.544006,,,,,,,
1523523746.867860,-0.792776,-0.119521,0.161932,0.078166,-0.026610,-0.015358,-0.707223,0.119236,-0.696864,0.056558,-0.045841,-0.065664,14.805969,-1.570885,-26.994568,,,,,,,
1523523746.897828,-0.792603,-0.117350,0.163354,0.054523,-0.040470,0.000615,-0.707285,0.117081,-0.697166,0.037440,-0.056549,-0.060174,14.580688,-1.869423,-26.543457,,,,,,,
1523523746.927797,-0.792318,-0.116712,0.164377,0.012966,0.001962,0.023993,-0.707139,0.116448,-0.697420,0.034684,-0.070396,-0.053633,14.580093,-1.794640,-26.768738,,,,,,,
1523523746.957765,-0.790988,-0.116182,0.165717,0.049218,0.002857,0.034676,-0.706255,0.115921,-0.698403,0.011842,-0.095642,-0.066413,15.030090,-1.796669,-26.768494,,,,,,,
1523523746.987764,-0.790565,-0.115378,0.167763,0.034041,-0.036462,0.042153,-0.706025,0.115122,-0.698767,0.011659,-0.104716,-0.086313,14.727112,-2.095299,-26.767456,,,,,,,
1523523747.017732,-0.791733,-0.115473,0.168867,0.008244,-0.064082,0.050683,-0.706833,0.115217,-0.697934,0.012985,-0.112440,-0.066943,14.725906,-2.170372,-26.842163,,,,,,,
,,,,,,,,,,,,,,,,25.319035,51.455289,17.336146,4.970000,0.351562,1523523746.996753,
1523523747.047700,-0.791708,-0.117631,0.169642,-0.079347,0.031097,0.144302,-0.706637,0.117360,-0.697775,0.015567,-0.127278,-0.117700,15.255966,-1.797539,-26.618408,,,,,,,
1523523747.077667,-0.787385,-0.122973,0.169296,-0.149864,0.177340,0.074840,-0.703160,0.122663,-0.700371,-0.087276,-0.064848,-0.156410,14.507935,-1.644096,-26.544434,,,,,,,
1523523747.107637,-0.787201,-0.124052,0.166600,-0.033490,-0.144392,0.000658,-0.702937,0.123734,-0.700407,0.136119,-0.160340,-0.176119,15.175568,-2.022697,-27.142517,,,,,,,
1523523747.137604,-0.790854,-0.128832,0.166894,-0.182112,0.060582,0.219843,-0.705062,0.128476,-0.697411,0.012282,-0.188351,-0.184486,15.405502,-1.573662,-27.069214,,,,,,,
1523523747.167572,-0.775984,-0.146539,0.161772,-0.873268,0.799113,0.312342,-0.692912,0.146015,-0.706083,-0.259557,0.057033,-0.647967,15.259995,-1.347633,-26.695190,,,,,,,
1523523747.197541,-0.764012,-0.173441,0.142822,-0.917232,-0.031942,0.039302,-0.681444,0.172573,-0.711233,0.082873,-0.046246,-0.645716,15.409988,-1.123680,-27.070984,,,,,,,
1523523747.227509,-0.778682,-0.179525,0.133970,-0.055876,-0.485818,-0.095978,-0.691054,0.178562,-0.700400,0.073775,-0.073506,-0.218363,15.567001,-0.149849,-27.524841,,,,,,,
1523523747.257478,-0.793033,-0.171973,0.133363,0.324055,-0.475004,-0.258725,-0.701975,0.171127,-0.691337,0.054636,0.079270,0.009879,14.440857,-0.219856,-27.600159,,,,,,,
1523523747.287446,-0.800226,-0.156206,0.138345,0.559424,-0.106988,-0.239749,-0.708777,0.155572,-0.688064,0.163321,0.027915,0.045287,14.886490,-0.971336,-27.071899,,,,,,,
1523523747.317414,-0.800887,-0.140797,0.146151,0.482344,-0.070142,-0.165244,-0.710869,0.140332,-0.689182,0.123726,-0.049039,0.082630,15.193542,-0.447411,-26.773804,,,,,,,
1523523747.347383,-0.806281,-0.129198,0.150007,0.313675,-0.348855,-0.209858,-0.715703,0.128838,-0.686418,0.162541,-0.143273,0.247637,14.813309,-0.970695,-26.771912,,,,,,,
1523523747.377351,-0.820609,-0.116969,0.152510,0.400399,-0.563524,-0.237282,-0.726562,0.116702,-0.677117,0.205200,-0.189243,0.405343,14.060349,-1.267311,-26.771118,,,,,,,
1523523747.407319,-0.836039,-0.100373,0.159317,0.655139,-0.452468,-0.257428,-0.738259,0.100205,-0.667033,0.203713,-0.129731,0.467387,12.487823,-1.110085,-26.622559,,,,,,,
1523523747.437288,-0.845570,-0.078434,0.171381,0.896188,-0.339980,-0.320238,-0.746049,0.078354,-0.661265,0.330979,-0.116043,0.448710,13.605453,-1.939964,-26.468689,,,,,,,
1523523747.467256,-0.849392,-0.050549,0.187776,1.052729,0.043233,-0.320506,-0.749920,0.050528,-0.659596,0.314953,-0.006461,0.382939,13.297974,-2.688576,-26.465820,,,,,,,
1523523747.497224,-0.847286,-0.022254,0.203616,0.981397,-0.000681,-0.397233,-0.749301,0.022252,-0.661855,0.286700,0.052608,0.379278,14.418442,-3.592857,-25.711670,,,,,,,
1523523747.527202,-0.846705,0.006306,0.214180,0.822234,0.073897,-0.521023,-0.749087,-0.006306,-0.662442,0.231112,0.053730,0.353070,13.816528,-3.964851,-25.410461,,,,,,,
1523523747.557171,-0.844155,0.030149,0.218929,0.490718,0.061332,-0.429624,-0.747070,-0.030144,-0.664061,0.173645,-0.006202,0.260268,15.159592,-4.571037,-25.557312,,,,,,,
1523523747.587139,-0.841663,0.043187,0.218886,0.191385,0.168250,-0.264802,-0.745057,-0.043174,-0.665602,0.092866,0.006415,0.176009,15.766037,-4.422951,-24.732666,,,,,,,
1523523747.617107,-0.827347,0.051604,0.218513,0.081370,0.809280,-0.113164,-0.735158,-0.051581,-0.675930,-0.252315,-0.090020,-0.281818,16.062134,-4.949043,-24.505371,,,,,,,
1523523747.647075,-0.785805,0.007826,0.200212,-2.602725,1.853498,1.189055,-0.707373,-0.007826,-0.706797,-0.434183,-0.170229,-1.284139,16.888733,-4.428368,-25.107117,,,,,,,
1523523747.677044,-0.757216,-0.071243,0.176357,-1.862345,0.273836,1.166694,-0.685158,0.071182,-0.724907,-0.214225,-0.002457,-1.089271,16.595428,-2.628929,-26.989441,,,,,,,
1523523747.707012,-0.764039,-0.099194,0.172225,-0.083830,-0.423006,0.200155,-0.688442,0.099031,-0.718498,-0.283436,0.020918,-0.493309,15.845001,-2.401009,-27.440674,,,,,,,
1523523747.736980,-0.765709,-0.085592,0.176128,0.580315,0.420862,-0.513036,-0.690511,0.085488,-0.718252,-0.222163,-0.151940,-0.573908,16.141861,-2.852119,-27.213745,,,,,,,
1523523747.766948,-0.740936,-0.069587,0.168385,-0.129347,0.741363,-0.506428,-0.673345,0.069531,-0.736051,-0.168086,-0.231946,-0.446184,18.474533,-2.262321,-26.914978,,,,,,,
1523523747.796917,-0.738762,-0.073173,0.152856,-0.540740,-0.324949,-0.134859,-0.671571,0.073108,-0.737324,-0.071211,-0.151325,-0.045955,18.182785,-1.660637,-26.542480,,,,,,,
1523523747.826885,-0.754947,-0.087544,0.145426,-0.473434,-0.496200,0.321403,-0.682626,0.087432,-0.725519,0.062096,-0.114531,0.128687,17.507935,-1.058571,-27.520203,,,,,,,
1523523747.856853,-0.761671,-0.103378,0.147890,-0.186981,-0.020839,0.468186,-0.686447,0.103194,-0.719820,0.151428,-0.071990,0.144213,17.359299,-0.833061,-27.671204,,,,,,,
1523523747.886821,-0.753596,-0.112285,0.156630,0.127939,0.339242,0.377485,-0.679957,0.112049,-0.724640,0.210779,-0.102634,0.061860,16.530151,-1.429024,-27.369263,,,,,,,
