timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1522315579.448133,-0.213112,-0.056845,-0.149715,0.160174,0.212473,-0.119047,-0.211161,0.056814,-0.975799,-0.089590,-0.027746,0.049407,10.564316,7.039242,-3.143677,,,,,,,1
1522315579.478101,-0.205315,-0.052791,-0.151920,0.003390,0.274338,-0.096849,-0.203591,0.052767,-0.977633,-0.096305,-0.003694,-0.076719,10.789459,6.963390,-2.993286,,,,,,,1
,,,,,,,,,,,,,,,,25.306378,51.442259,11.798360,8.640000,83.320312,1522315578.996746,1
1522315579.508069,-0.202404,-0.055808,-0.154656,-0.134601,0.042651,-0.042377,-0.200711,0.055779,-0.978061,-0.038623,-0.013833,0.027362,10.713562,6.963573,-3.143311,,,,,,,1
1522315579.538038,-0.201387,-0.056940,-0.157059,-0.040143,0.105396,-0.083921,-0.199704,0.056909,-0.978202,-0.057498,-0.055825,0.028907,10.416122,7.040218,-2.843750,,,,,,,1
1522315579.568006,-0.198984,-0.058939,-0.159176,-0.106672,0.091379,-0.031744,-0.197331,0.058905,-0.978566,-0.052532,-0.014151,0.000508,10.942886,7.262768,-2.919434,,,,,,,1
1522315579.597974,-0.199167,-0.061814,-0.161099,-0.125269,-0.015844,-0.039111,-0.197475,0.061775,-0.978360,-0.062366,-0.019066,0.016659,10.567017,7.039684,-2.693726,,,,,,,1
1522315579.627943,-0.201334,-0.065487,-0.162561,-0.151260,-0.056388,-0.004999,-0.199548,0.065440,-0.977700,-0.058951,-0.043147,0.008905,10.566269,6.964687,-2.693420,,,,,,,1
1522315579.657911,-0.203562,-0.068935,-0.163698,-0.101992,-0.030958,-0.012445,-0.201679,0.068881,-0.977027,-0.077633,-0.063693,0.013617,10.721802,7.339291,-2.394775,,,,,,,1
1522315579.687879,-0.202603,-0.070027,-0.164887,-0.015699,0.114719,-0.056219,-0.200726,0.069970,-0.977145,-0.062656,-0.053323,-0.074780,10.498444,7.415447,-2.245239,,,,,,,1
1522315579.717847,-0.200350,-0.068643,-0.166611,0.037522,0.059438,-0.072104,-0.198544,0.068589,-0.977689,-0.031971,-0.037797,-0.136752,9.971527,7.267742,-2.319946,,,,,,,1
1522315579.747817,-0.201826,-0.068268,-0.169092,-0.066670,-0.087967,-0.078422,-0.199992,0.068215,-0.977420,-0.034475,-0.011025,-0.087750,10.725861,7.339947,-1.719788,,,,,,,1
1522315579.777785,-0.205855,-0.071990,-0.172183,-0.201329,-0.124778,-0.084878,-0.203874,0.071927,-0.976351,-0.053114,0.021792,0.010439,9.373077,6.971188,-1.569031,,,,,,,1
1522315579.807753,-0.210474,-0.077218,-0.176106,-0.189794,-0.162063,-0.076304,-0.208301,0.077141,-0.975018,-0.071133,0.014289,0.078595,9.668411,6.819332,-2.093262,,,,,,,1
