timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1523696223.829673,-0.589776,-0.053131,3.129906,-0.015408,0.128037,0.050859,-0.555390,0.053106,-0.829892,0.239197,-0.003592,-0.264041,-23.963074,0.073890,18.436584,,,,,,,
1523696223.859641,-0.591391,-0.055366,3.130506,-0.061494,-0.143900,0.054295,-0.556662,0.055338,-0.828893,0.290106,0.036764,-0.136683,-23.888977,0.073417,18.286621,,,,,,,
,,,,,,,,,,,,,,,,25.319214,51.455246,15.443861,8.160000,181.757812,1523696222.997589,
1523696223.889610,-0.595338,-0.055860,3.131729,0.091499,-0.101615,0.030927,-0.559914,0.055831,-0.826667,0.285698,0.006898,-0.053918,-23.815170,-0.001992,18.211914,,,,,,,
1523696223.919578,-0.594175,-0.052121,3.134557,0.185603,0.127924,-0.004398,-0.559065,0.052098,-0.827485,0.250547,-0.058338,-0.117278,-22.909988,0.518928,18.210327,,,,,,,
1523696223.949546,-0.587702,-0.047914,3.137510,0.145331,0.201273,0.004032,-0.553814,0.047895,-0.831262,0.227611,-0.123808,-0.170585,-23.130768,0.670371,18.659607,,,,,,,
1523696223.979515,-0.578738,-0.046809,3.139424,0.009740,0.250250,0.041158,-0.546369,0.046792,-0.836236,0.202359,-0.155480,-0.237830,-23.809189,0.597983,18.209534,,,,,,,
1523696224.009483,-0.571870,-0.048461,3.140098,-0.059422,0.084543,0.057256,-0.540570,0.048442,-0.839903,0.206754,-0.130153,-0.285845,-23.063721,0.369254,17.835815,,,,,,,
1523696224.039438,-0.574692,-0.050284,3.140080,-0.069106,-0.219045,0.014936,-0.542889,0.050263,-0.838299,0.189633,-0.052628,-0.146977,-23.503815,0.822135,18.733826,,,,,,,
,,,,,,,,,,,,,,,,25.319152,51.455236,14.787626,6.710000,180.351562,1523696223.997578,
1523696224.069406,-0.579972,-0.051743,3.138831,-0.056620,-0.105082,-0.027786,-0.547267,0.051720,-0.835358,0.153102,-0.020332,-0.102523,-23.200821,0.896140,19.108704,,,,,,,
1523696224.099375,-0.580516,-0.052046,3.137338,-0.021734,0.033107,-0.047081,-0.547713,0.052023,-0.835047,0.111968,-0.030615,-0.150945,-23.548615,0.572143,18.574463,,,,,,,
1523696224.129343,-0.578928,-0.051717,3.136429,-0.019618,0.045747,-0.032173,-0.546395,0.051693,-0.835930,0.100823,-0.042798,-0.177055,-23.770447,0.798278,18.723511,,,,,,,
1523696224.159311,-0.579727,-0.052647,3.135339,-0.066167,-0.073295,-0.011840,-0.547037,0.052623,-0.835453,0.103372,-0.038494,-0.156353,-23.770309,0.948058,18.497864,,,,,,,
1523696224.189279,-0.582769,-0.054380,3.134214,-0.069538,-0.100949,-0.005430,-0.549525,0.054353,-0.833707,0.125193,-0.027330,-0.124896,-22.575439,0.342834,18.650879,,,,,,,
1523696224.219248,-0.586367,-0.055856,3.133666,-0.041015,-0.143687,0.017015,-0.552476,0.055827,-0.831657,0.157014,-0.017603,-0.087548,-22.872879,0.419478,18.950439,,,,,,,
1523696224.249216,-0.590351,-0.057180,3.133931,-0.037828,-0.129985,0.031921,-0.555743,0.057149,-0.829388,0.174166,-0.004690,-0.045155,-22.580231,-0.182069,18.728027,,,,,,,
1523696224.279184,-0.592225,-0.057741,3.134167,0.006430,-0.056589,0.004182,-0.557278,0.057709,-0.828318,0.167263,-0.014831,-0.024313,-22.134613,-0.259675,18.128479,,,,,,,
