timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1523696282.058896,-0.547567,-0.030767,-1.373327,0.037324,0.132648,-0.021549,-0.520365,0.030762,-0.853389,0.087443,-0.014710,-0.079640,9.127960,26.147938,-5.212830,,,,,,,
,,,,,,,,,,,,,,,,25.318948,51.458897,12.194430,7.680000,86.132812,1523696280.996974,
1523696282.088870,-0.544649,-0.033279,-1.374726,-0.135338,-0.003122,0.006156,-0.517831,0.033272,-0.854835,0.080041,-0.035393,-0.015938,8.374130,25.626560,-4.986084,,,,,,,
1523696282.118838,-0.543859,-0.034573,-1.378665,-0.087426,0.005374,-0.163227,-0.517132,0.034567,-0.855207,0.022427,-0.025655,-0.015765,8.453461,25.926426,-4.762268,,,,,,,
1523696282.148806,-0.541677,-0.032827,-1.385500,-0.080126,0.091043,-0.260270,-0.515296,0.032821,-0.856384,-0.045404,-0.000320,-0.017213,8.978897,25.924137,-4.687012,,,,,,,
1523696282.178774,-0.539393,-0.030748,-1.394465,-0.151471,0.040790,-0.341258,-0.513372,0.030743,-0.857615,-0.098200,0.013233,-0.013952,8.301834,25.627338,-4.536133,,,,,,,
,,,,,,,,,,,,,,,,25.318955,51.458936,12.001840,6.200000,84.726562,1523696281.996962,
1523696282.208743,-0.537298,-0.030788,-1.406091,-0.235607,0.101463,-0.327522,-0.511574,0.030783,-0.858687,-0.134498,0.042825,-0.019471,8.232071,26.152653,-4.538269,,,,,,,
1523696282.238711,-0.537754,-0.032532,-1.417625,-0.231451,-0.068062,-0.247435,-0.511937,0.032526,-0.858407,-0.139918,0.019186,0.024239,8.155441,25.853214,-4.312134,,,,,,,
1523696282.268679,-0.540844,-0.034142,-1.423578,-0.096783,-0.081252,-0.081099,-0.514560,0.034135,-0.856775,-0.110974,-0.018007,0.051187,7.636154,26.156010,-3.863586,,,,,,,
1523696282.298647,-0.542274,-0.036641,-1.425401,-0.104361,0.070734,0.068978,-0.515738,0.036633,-0.855962,-0.100854,-0.089596,-0.004450,7.034836,25.933857,-3.713013,,,,,,,
1523696282.328616,-0.537162,-0.040899,-1.422810,-0.044385,0.184908,0.131772,-0.511272,0.040888,-0.858446,-0.198597,-0.081660,-0.121596,8.085541,26.004124,-3.712769,,,,,,,
1523696282.358584,-0.541064,-0.040651,-1.420795,0.065568,-0.426618,0.016327,-0.514623,0.040639,-0.856453,-0.070582,-0.047857,-0.055580,7.030930,25.858356,-4.237671,,,,,,,
1523696282.388583,-0.554899,-0.041563,-1.415647,-0.008656,-0.320499,0.214354,-0.526402,0.041552,-0.849220,0.053517,-0.058000,0.091010,7.854401,25.704639,-4.236694,,,,,,,
1523696282.418551,-0.555715,-0.047983,-1.409509,-0.117733,0.212607,0.298979,-0.526944,0.047965,-0.848545,-0.124484,0.024835,-0.098980,8.010391,26.079319,-3.863098,,,,,,,
1523696282.448519,-0.537574,-0.053151,-1.404499,0.002054,0.818912,0.168462,-0.511330,0.053126,-0.857740,-0.121238,-0.014842,-0.481630,7.554565,25.406528,-3.710632,,,,,,,
1523696282.478487,-0.515394,-0.052855,-1.400437,0.117617,0.511232,0.059110,-0.492190,0.052831,-0.868883,-0.067304,-0.006627,-0.630293,7.404114,25.407124,-3.785706,,,,,,,
1523696282.508456,-0.518498,-0.049099,-1.399742,0.099040,-0.483227,-0.105064,-0.494979,0.049079,-0.867518,-0.031480,0.041818,-0.306219,7.777298,25.405140,-4.085571,,,,,,,
1523696282.538424,-0.538100,-0.044649,-1.403485,0.047654,-0.668111,-0.239176,-0.511995,0.044634,-0.857828,-0.054839,0.075056,-0.058447,7.329575,25.632160,-4.086670,,,,,,,
1523696282.568392,-0.556071,-0.039677,-1.408630,-0.031438,-0.557829,-0.330975,-0.527438,0.039666,-0.848667,-0.064771,0.039283,0.061237,6.803543,25.484592,-4.011353,,,,,,,
1523696282.598360,-0.571332,-0.036430,-1.415108,-0.056074,-0.461769,-0.231993,-0.540394,0.036422,-0.840623,-0.059703,0.045258,0.142259,6.583359,25.785892,-3.712646,,,,,,,
1523696282.628329,-0.584456,-0.034525,-1.418051,0.012789,-0.413014,-0.087079,-0.551417,0.034518,-0.833515,0.015421,-0.004291,0.252582,6.130371,25.712559,-4.087585,,,,,,,
1523696282.658297,-0.595230,-0.033590,-1.414447,0.059482,-0.298367,0.065206,-0.560383,0.033583,-0.827552,0.036259,0.004106,0.362128,5.838486,26.164463,-3.489502,,,,,,,
1523696282.688265,-0.600753,-0.033414,-1.409830,0.080341,-0.120204,0.108727,-0.564948,0.033408,-0.824449,0.069160,0.002664,0.372820,6.740692,26.385410,-3.489929,,,,,,,
1523696282.718234,-0.602855,-0.033103,-1.403099,0.113600,-0.061989,0.128941,-0.566686,0.033097,-0.823269,0.077168,-0.014161,0.325649,5.764832,26.165028,-3.264587,,,,,,,
1523696282.748202,-0.603437,-0.031572,-1.397042,0.156813,0.007222,0.092680,-0.567193,0.031567,-0.822980,0.059807,-0.031887,0.312833,6.215851,26.537540,-3.715881,,,,,,,
1523696282.778170,-0.601916,-0.028186,-1.391338,0.168119,0.056632,0.013785,-0.565998,0.028183,-0.823925,0.059772,-0.039779,0.291591,6.063309,26.462925,-4.015625,,,,,,,
1523696282.808138,-0.602185,-0.025939,-1.388832,0.021346,-0.060916,0.008468,-0.566254,0.025937,-0.823822,0.085145,-0.055813,0.304749,5.763611,26.539204,-4.091064,,,,,,,
1523696282.838107,-0.603430,-0.027610,-1.387494,-0.052503,-0.049371,0.054224,-0.567253,0.027607,-0.823080,0.110298,-0.093204,0.322745,6.957733,26.083607,-4.313660,,,,,,,
1523696282.868075,-0.607200,-0.027742,-1.384854,0.148655,-0.141536,0.094952,-0.570351,0.027738,-0.820933,0.101143,-0.128675,0.370020,6.961472,26.458591,-4.315125,,,,,,,
1523696282.898043,-0.609020,-0.021661,-1.375987,0.461903,0.008243,0.142980,-0.571929,0.021659,-0.820017,0.072097,-0.124687,0.349237,7.407684,26.530827,-5.065186,,,,,,,
1523696282.928011,-0.604107,-0.010386,-1.366432,0.434250,0.263728,-0.065071,-0.567996,0.010386,-0.822966,-0.052228,-0.032664,0.245466,6.881042,26.682682,-5.591125,,,,,,,
1523696282.957980,-0.590154,-0.003343,-1.364772,0.100298,0.570472,-0.048579,-0.556486,0.003343,-0.830850,0.032347,-0.072724,0.090936,7.394196,25.854771,-6.187500,,,,,,,
1523696282.987948,-0.580810,-0.003073,-1.364152,0.018505,0.055739,0.041386,-0.548699,0.003073,-0.836014,-0.034339,-0.050955,0.059220,7.247787,26.305271,-6.339417,,,,,,,
1523696283.017916,-0.582369,-0.003215,-1.362548,-0.031832,-0.011939,0.012646,-0.550001,0.003215,-0.835158,-0.155336,0.085316,0.192747,8.148499,26.376225,-6.339233,,,,,,,
,,,,,,,,,,,,,,,,25.318954,51.458988,12.001840,5.660000,87.539062,1523696282.996952,
1523696283.047884,-0.568346,-0.009910,-1.372807,-0.677306,1.001876,-0.225403,-0.538212,0.009909,-0.842751,-0.256343,0.062478,0.072396,8.376205,26.151020,-5.513245,,,,,,,
1523696283.077856,-0.524999,-0.031539,-1.390771,-0.906356,1.530543,-0.070543,-0.500963,0.031533,-0.864894,-0.196776,0.061820,-0.454259,8.676651,25.925129,-5.062134,,,,,,,
1523696283.107824,-0.490558,-0.045461,-1.398538,-0.246240,0.837078,0.091534,-0.470631,0.045445,-0.881159,-0.228114,0.081279,-0.504889,7.773239,25.404484,-4.760559,,,,,,,
1523696283.137792,-0.471870,-0.043570,-1.392161,0.401158,0.514091,0.154167,-0.454121,0.043557,-0.889875,-0.253185,0.031395,-0.366626,10.173004,25.243916,-4.533630,,,,,,,
1523696283.167760,-0.458757,-0.029693,-1.384938,0.511936,0.390278,-0.108816,-0.442639,0.029689,-0.896208,-0.176868,-0.032252,-0.314973,9.495911,25.396366,-5.134644,,,,,,,
1523696283.197729,-0.443812,-0.018561,-1.386044,0.182600,0.604536,-0.239274,-0.429311,0.018560,-0.902966,-0.282206,-0.027074,-0.563953,9.418671,25.396336,-5.509705,,,,,,,
1523696283.227697,-0.423095,-0.016118,-1.392952,-0.147054,0.714498,-0.194882,-0.410531,0.016117,-0.911704,-0.283118,0.034542,-0.834283,8.892654,25.248783,-5.434326,,,,,,,
1523696283.257665,-0.408151,-0.020832,-1.399320,-0.259637,0.251818,-0.092204,-0.396826,0.020831,-0.917657,-0.227395,0.145826,-0.753501,8.222626,25.477238,-4.985596,,,,,,,
1523696283.287634,-0.418263,-0.025285,-1.404582,-0.157362,-0.744107,-0.091125,-0.406044,0.025283,-0.913504,-0.009148,0.154985,-0.219538,8.520813,25.475605,-5.285400,,,,,,,
1523696283.317632,-0.451454,-0.027812,-1.408051,-0.117188,-1.266189,-0.056473,-0.436106,0.027808,-0.899466,0.064234,0.152703,0.207266,8.073074,25.927235,-5.662415,,,,,,,
1523696283.347601,-0.488151,-0.029137,-1.411517,-0.060655,-1.107596,-0.114130,-0.468794,0.029133,-0.882827,0.048522,0.089413,0.395324,8.590851,25.249836,-5.734497,,,,,,,
1523696283.377569,-0.514282,-0.026064,-1.414788,0.128320,-0.684864,-0.155964,-0.491743,0.026061,-0.870350,0.115950,0.001130,0.461094,8.742920,25.549000,-5.885620,,,,,,,
1523696283.407537,-0.524225,-0.015613,-1.415228,0.398237,-0.088954,-0.219241,-0.500481,0.015613,-0.865607,0.129143,-0.022708,0.512503,7.990585,25.626865,-6.411255,,,,,,,
1523696283.437505,-0.522499,-0.001145,-1.414586,0.401160,0.089498,-0.213013,-0.499047,0.001145,-0.866574,0.157036,-0.068421,0.484280,7.461395,25.703419,-7.236877,,,,,,,
1523696283.467474,-0.518741,0.008526,-1.414503,0.218105,0.152682,-0.066171,-0.495769,-0.008526,-0.868412,0.118572,-0.141422,0.366581,7.760910,25.926624,-7.687622,,,,,,,
1523696283.497442,-0.518614,0.013376,-1.409447,0.257161,-0.181453,0.139839,-0.495632,-0.013376,-0.868429,0.081753,-0.180792,0.289389,6.488510,26.232273,-7.764465,,,,,,,
1523696283.527410,-0.531499,0.019990,-1.399112,0.441130,-0.514925,0.198918,-0.506725,-0.019988,-0.861876,0.073146,-0.163194,0.391646,7.161377,26.378635,-8.364685,,,,,,,
