timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
,,,,,,,,,,,,,,,,25.313736,51.439841,15.164083,8.460000,90.351562,1523694341.998333,
1523694342.365823,0.846261,0.018655,1.886243,0.156512,0.023910,-0.122619,0.748670,-0.018654,-0.662666,0.000719,-0.107201,-0.054894,-4.302872,-4.487314,-5.938965,,,,,,,
1523694342.395764,0.841979,0.021644,1.882393,0.133136,-0.218505,0.056620,0.745781,-0.021643,-0.665826,0.049782,-0.125589,-0.126227,-3.245697,-4.715494,-4.362549,,,,,,,
1523694342.425732,0.836889,0.024741,1.883407,-0.026745,-0.083585,0.119223,0.742329,-0.024738,-0.669565,-0.019764,-0.107540,-0.134268,-2.346176,-4.944239,-4.061157,,,,,,,
1523694342.455700,0.837798,0.024940,1.887650,-0.154805,0.116790,0.077376,0.742933,-0.024937,-0.668887,-0.060423,-0.102825,-0.007917,-2.805298,-5.767313,-4.208130,,,,,,,
1523694342.485668,0.841324,0.022389,1.894215,-0.244791,0.060640,0.085887,0.745333,-0.022388,-0.666303,-0.075807,-0.046323,-0.048480,-2.439163,-6.069941,-5.181702,,,,,,,
1523694342.515637,0.839942,0.020075,1.899419,-0.120157,-0.065756,0.032837,0.744448,-0.020073,-0.667365,0.105772,-0.002876,-0.258737,-2.897690,-6.293924,-6.231018,,,,,,,
1523694342.545605,0.839588,0.019742,1.900028,0.054614,0.065752,0.006202,0.744216,-0.019741,-0.667633,0.141633,0.035015,-0.429092,-1.253922,-6.601847,-6.754028,,,,,,,
1523694342.575573,0.845889,0.022449,1.895333,0.264143,0.262460,-0.083359,0.748365,-0.022447,-0.662893,0.091128,0.025987,-0.249857,1.365601,-7.288401,-6.524902,,,,,,,
1523694342.605541,0.852665,0.026218,1.885559,0.351637,0.178690,-0.141801,0.752771,-0.026215,-0.657746,0.112754,-0.009201,-0.251327,2.346115,-7.366770,-5.474121,,,,,,,
1523694342.635510,0.857075,0.029321,1.877230,0.195127,0.122276,-0.071542,0.755599,-0.029316,-0.654364,0.077531,-0.105938,-0.247690,3.850571,-7.822031,-3.971558,,,,,,,
1523694342.665447,0.859260,0.030457,1.875666,-0.022412,0.069975,0.038103,0.757001,-0.030452,-0.652689,-0.008161,-0.138692,-0.121329,5.352615,-7.753565,-3.746094,,,,,,,
1523694342.695416,0.863963,0.028961,1.878887,-0.162603,0.230789,0.035709,0.760096,-0.028957,-0.649151,-0.072748,-0.133107,-0.014714,6.557831,-7.683237,-2.995789,,,,,,,
1523694342.725384,0.871547,0.025882,1.884236,-0.224603,0.220305,0.038862,0.765062,-0.025879,-0.643421,-0.094789,-0.105454,-0.000820,6.934158,-7.909342,-2.394653,,,,,,,
1523694342.755352,0.877690,0.023355,1.889167,-0.102945,0.222036,0.051738,0.769047,-0.023353,-0.638749,-0.154576,-0.032693,0.079728,6.714584,-7.907450,-1.494812,,,,,,,
1523694342.785320,0.886215,0.025790,1.889785,0.108765,0.321217,0.077367,0.774419,-0.025787,-0.632132,-0.213856,-0.015153,0.239813,6.280060,-7.303919,0.077576,,,,,,,
1523694342.815289,0.894483,0.028477,1.888492,0.044690,0.214669,-0.011009,0.779561,-0.028473,-0.625662,-0.097066,0.010453,0.295004,5.684738,-7.375345,0.977600,,,,,,,
1523694342.845257,0.895210,0.024453,1.887258,-0.110593,-0.107693,-0.201538,0.780099,-0.024451,-0.625162,-0.010705,0.020178,0.080560,4.716827,-7.070307,1.650879,,,,,,,
1523694342.875225,0.888964,0.020594,1.884562,0.113446,-0.230331,-0.068051,0.776247,-0.020593,-0.630077,0.015700,0.010110,-0.014607,3.068710,-7.287226,2.325928,,,,,,,
1523694342.905194,0.885389,0.027767,1.879900,0.316893,-0.077290,0.157846,0.773855,-0.027763,-0.632738,-0.020345,-0.008949,0.069735,1.340942,-7.654291,2.476562,,,,,,,
1523694342.935162,0.882042,0.034101,1.879472,-0.045348,-0.165459,0.134205,0.771582,-0.034095,-0.635200,-0.082327,-0.015542,0.120765,0.970596,-7.052851,2.248901,,,,,,,
1523694342.965130,0.873169,0.030060,1.888326,-0.454743,-0.367906,0.053134,0.766015,-0.030055,-0.642105,-0.137246,-0.022481,0.075866,-1.963623,-6.666834,0.070923,,,,,,,
1523694342.995098,0.860995,0.022598,1.899266,-0.356756,-0.413876,0.058578,0.758291,-0.022596,-0.651510,-0.167333,-0.018633,0.035711,-3.771072,-6.285578,-1.806519,,,,,,,
1523694343.025067,0.846062,0.020776,1.904637,-0.073423,-0.553840,0.066391,0.748507,-0.020775,-0.662787,-0.192370,-0.030418,0.081214,-4.528122,-5.908976,-3.608398,,,,,,,
1523694343.055035,0.829610,0.018859,1.906275,-0.127048,-0.525121,-0.069007,0.737531,-0.018858,-0.675037,-0.168912,-0.018694,0.005039,-4.469223,-5.537531,-6.909851,,,,,,,
,,,,,,,,,,,,,,,,25.313728,51.439928,15.211919,8.120000,92.812500,1523694342.998313,
1523694343.085003,0.816667,0.014928,1.906873,-0.045203,-0.360722,-0.057375,0.728781,-0.014928,-0.684572,-0.195898,-0.059321,0.034319,-3.356720,-5.844110,-8.483093,,,,,,,
1523694343.114971,0.810523,0.015568,1.906020,0.057060,-0.080997,0.022327,0.724554,-0.015567,-0.689030,-0.226019,-0.095578,0.148259,-0.591919,-5.558725,-10.657837,,,,,,,
1523694343.144909,0.807473,0.016389,1.906549,-0.036232,-0.170059,0.025553,0.722439,-0.016388,-0.691228,-0.217892,-0.068023,0.139623,0.750534,-5.865519,-11.405945,,,,,,,
1523694343.174877,0.800179,0.013791,1.908819,-0.171841,-0.245762,-0.039478,0.717406,-0.013790,-0.696507,-0.131103,-0.013355,-0.015331,4.271011,-5.507715,-12.755615,,,,,,,
1523694343.204846,0.796877,0.008505,1.912171,-0.192962,0.040124,-0.039773,0.715145,-0.008505,-0.698912,-0.026837,0.000295,-0.189424,5.698196,-5.064508,-13.131714,,,,,,,
1523694343.234814,0.804037,0.006000,1.913814,-0.006010,0.336999,-0.011172,0.720144,-0.006000,-0.693787,0.044581,-0.006649,-0.233398,7.504425,-5.071589,-12.080750,,,,,,,
1523694343.264782,0.815919,0.007251,1.909488,0.239433,0.397848,-0.138910,0.728330,-0.007251,-0.685175,0.095614,-0.028653,-0.189046,8.707550,-5.301096,-11.179199,,,,,,,
1523694343.294750,0.824934,0.010853,1.897061,0.464234,0.227658,-0.193979,0.734454,-0.010853,-0.678559,0.075712,-0.068646,-0.221160,12.554306,-5.015253,-8.028442,,,,,,,
1523694343.324719,0.830862,0.017483,1.883989,0.433343,0.168337,-0.056497,0.738394,-0.017482,-0.674130,0.082376,-0.107869,-0.236423,13.163010,-5.316050,-6.076965,,,,,,,
1523694343.354687,0.835997,0.023186,1.878907,0.068363,0.126828,0.081796,0.741759,-0.023184,-0.670252,0.045014,-0.109507,-0.107794,13.850159,-5.317118,-4.051575,,,,,,,
1523694343.384657,0.838435,0.021090,1.884018,-0.291698,0.054492,0.068817,0.743426,-0.021088,-0.668473,-0.061739,-0.091827,0.032242,15.899094,-4.947962,-0.677002,,,,,,,
1523694343.414625,0.842771,0.017761,1.891330,-0.187522,0.207143,0.083659,0.746366,-0.017761,-0.665286,-0.169568,-0.103989,0.212008,15.084335,-4.867716,0.897278,,,,,,,
1523694343.444594,0.848094,0.016470,1.895292,-0.109725,0.100093,0.017758,0.749913,-0.016469,-0.661318,-0.140935,-0.064693,0.268663,13.526810,-4.558313,3.295227,,,,,,,
1523694343.474562,0.845429,0.013263,1.896401,-0.083735,-0.196630,-0.105531,0.748183,-0.013263,-0.663346,-0.055999,-0.008633,0.217149,12.640060,-4.177744,4.868225,,,,,,,
1523694343.504530,0.836887,0.009039,1.894750,-0.014547,-0.306962,-0.157568,0.742525,-0.009039,-0.669744,-0.019090,0.035025,0.122320,9.040817,-4.460947,5.467651,,,,,,,
1523694343.534499,0.830501,0.006797,1.889789,0.147208,-0.160863,-0.136293,0.738246,-0.006797,-0.674485,0.019399,0.043586,0.059067,7.624710,-3.928980,6.064758,,,,,,,
1523694343.564467,0.827110,0.010999,1.883649,0.292801,-0.101953,0.047036,0.735927,-0.010998,-0.676959,-0.014156,0.000317,0.085711,4.027863,-3.612803,6.061707,,,,,,,
1523694343.594405,0.823051,0.018839,1.881434,0.146486,-0.176985,0.192971,0.733088,-0.018838,-0.679860,-0.074305,-0.041663,0.131475,2.233337,-2.929956,5.833069,,,,,,,
1523694343.624373,0.814288,0.023137,1.886022,-0.131911,-0.338993,0.208919,0.727036,-0.023135,-0.686197,-0.130982,-0.077283,0.126428,1.103241,-2.176966,3.729492,,,,,,,
1523694343.654341,0.803447,0.021140,1.896239,-0.388077,-0.380496,0.157621,0.719586,-0.021139,-0.694069,-0.146375,-0.092143,0.069328,-0.630722,-1.946039,1.852661,,,,,,,
1523694343.684309,0.788733,0.014843,1.907249,-0.384205,-0.565884,0.074702,0.709377,-0.014843,-0.704661,-0.111630,-0.064106,-0.104467,-1.530273,-1.043421,0.423645,,,,,,,
1523694343.714278,0.773026,0.010050,1.914565,-0.213790,-0.436547,0.058707,0.698264,-0.010049,-0.715759,-0.149344,-0.052084,-0.136810,-1.011475,-0.223169,-1.979431,,,,,,,
1523694343.744246,0.767358,0.010940,1.917042,0.087653,-0.079445,0.093735,0.694189,-0.010940,-0.719699,-0.212805,-0.083084,-0.015928,0.035172,-0.153543,-2.654175,,,,,,,
1523694343.774214,0.762383,0.013485,1.916343,0.022581,-0.205976,-0.024452,0.690579,-0.013484,-0.723121,-0.097439,-0.063619,-0.107674,2.125793,-1.137873,-2.574158,,,,,,,
1523694343.804182,0.759004,0.009979,1.916120,-0.121337,-0.013775,-0.105736,0.688160,-0.009979,-0.725480,0.102474,-0.025909,-0.437759,3.777252,-1.669168,-1.446228,,,,,,,
1523694343.834151,0.764842,0.008027,1.914400,0.150011,0.289282,-0.080271,0.692395,-0.008027,-0.721463,0.217746,-0.047958,-0.598361,5.658691,-2.874567,1.634583,,,,,,,
1523694343.864119,0.778099,0.014599,1.903746,0.531875,0.622334,-0.130395,0.701846,-0.014599,-0.712168,0.108975,-0.166401,-0.251013,5.887177,-3.698633,3.588013,,,,,,,
1523694343.894087,0.800608,0.020687,1.888999,0.414356,0.703167,-0.250968,0.717620,-0.020686,-0.696116,0.028459,-0.221700,-0.032293,4.555115,-4.064051,7.188782,,,,,,,
1523694343.924055,0.818746,0.021051,1.879604,0.097902,0.531926,-0.114650,0.730121,-0.021049,-0.682980,-0.020618,-0.176048,0.006619,2.827530,-4.955210,8.241455,,,,,,,
1523694343.954024,0.832258,0.020299,1.881328,-0.148233,0.402542,0.087749,0.739295,-0.020298,-0.673063,-0.053076,-0.106731,-0.009448,1.310410,-7.122629,8.999390,,,,,,,
1523694343.983992,0.844762,0.017519,1.887708,-0.243940,0.441309,0.048216,0.747691,-0.017518,-0.663802,0.075780,-0.050017,-0.072527,0.556854,-7.793711,9.526672,,,,,,,
1523694344.013960,0.856445,0.014516,1.890236,0.005085,0.356537,-0.074049,0.755432,-0.014515,-0.655052,0.155915,-0.032574,-0.193580,-0.802216,-8.837366,9.755188,,,,,,,
1523694344.043928,0.866416,0.015714,1.880943,0.415771,0.345910,-0.218649,0.761911,-0.015713,-0.647476,0.127996,-0.091083,-0.154389,-2.757187,-10.102289,11.034302,,,,,,,
,,,,,,,,,,,,,,,,25.313735,51.440009,15.211919,8.120000,92.460938,1523694343.998292,
1523694344.073866,0.877613,0.019468,1.863767,0.546326,0.318537,-0.300574,0.769062,-0.019467,-0.638862,0.153286,-0.134403,-0.093529,-3.049377,-9.725306,11.707642,,,,,,,
1523694344.103834,0.884192,0.019775,1.848210,0.256026,0.122535,-0.282466,0.773244,-0.019774,-0.633785,0.122279,-0.156267,-0.036107,-6.499695,-9.485224,11.254944,,,,,,,
1523694344.133803,0.885998,0.017028,1.844396,-0.079887,0.012277,-0.047128,0.774426,-0.017028,-0.632419,0.079730,-0.142930,0.029041,-8.146072,-8.578730,10.350525,,,,,,,
1523694344.163771,0.884969,0.016091,1.849548,-0.189243,-0.077149,0.167051,0.773787,-0.016091,-0.633226,-0.019088,-0.118217,0.079225,-11.009644,-7.594751,6.445129,,,,,,,
1523694344.193739,0.879952,0.016670,1.859515,-0.260758,-0.212514,0.251311,0.770594,-0.016669,-0.637093,-0.128992,-0.089151,0.104363,-12.223724,-7.741388,4.345093,,,,,,,
1523694344.223707,0.871188,0.018570,1.868951,-0.158954,-0.373188,0.246224,0.764956,-0.018569,-0.643801,-0.244677,-0.095948,0.029711,-11.578354,-7.374842,-1.206116,,,,,,,
1523694344.253676,0.857918,0.020870,1.874498,-0.050952,-0.475663,0.123865,0.756311,-0.020869,-0.653866,-0.235605,-0.109075,-0.028813,-9.559616,-7.010569,-2.856506,,,,,,,
1523694344.283644,0.848184,0.021107,1.874877,0.025999,-0.189824,-0.054311,0.749906,-0.021105,-0.661193,-0.239790,-0.111387,-0.026032,-4.564087,-8.385675,-5.473511,,,,,,,
1523694344.313612,0.846373,0.018330,1.869473,0.142478,0.021998,-0.299505,0.748749,-0.018329,-0.662586,-0.173997,-0.199231,0.055759,-1.342636,-8.700235,-5.545654,,,,,,,
1523694344.343581,0.845195,0.013158,1.860386,0.068530,-0.079591,-0.333554,0.748029,-0.013158,-0.663522,-0.134534,-0.224986,0.023294,2.634277,-8.642908,-5.318909,,,,,,,
1523694344.373549,0.844224,0.008787,1.853876,0.007418,0.033214,-0.185598,0.747420,-0.008787,-0.664280,-0.114715,-0.256441,-0.036098,6.404984,-8.282022,-2.468445,,,,,,,
1523694344.403505,0.844672,0.005283,1.852769,-0.049722,0.050581,-0.065256,0.747736,-0.005283,-0.663962,-0.080073,-0.132885,0.003104,7.619202,-7.985620,-0.593994,,,,,,,
