timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1523696255.446591,-0.564594,-0.054805,-1.477427,0.040670,0.177158,-0.007728,-0.534270,0.054777,-0.843537,0.179060,-0.046553,-0.189239,7.484512,26.081532,-4.013367,,,,,,,
,,,,,,,,,,,,,,,,25.318856,51.456876,13.450882,8.650000,87.187500,1523696254.997249,
1523696255.476560,-0.560320,-0.054292,-1.478018,-0.019498,0.059584,-0.038562,-0.530674,0.054265,-0.845837,0.144917,-0.058217,-0.216572,7.109543,25.858601,-3.637695,,,,,,,
1523696255.506528,-0.560614,-0.053584,-1.479957,-0.027441,-0.088881,-0.077847,-0.530943,0.053558,-0.845713,0.140364,-0.030609,-0.139623,7.408035,25.707249,-3.636902,,,,,,,
1523696255.536496,-0.563418,-0.052924,-1.482529,-0.020926,-0.082432,-0.091695,-0.533331,0.052899,-0.844251,0.116583,-0.017728,-0.053043,7.186630,25.933475,-3.412903,,,,,,,
1523696255.566464,-0.564957,-0.051463,-1.485776,-0.023524,0.011320,-0.125885,-0.534670,0.051441,-0.843493,0.093874,-0.009311,-0.047986,7.856506,25.555241,-3.636108,,,,,,,
1523696255.596433,-0.563060,-0.050649,-1.488626,-0.078033,0.025103,-0.102496,-0.533091,0.050628,-0.844541,0.074885,-0.002853,-0.117571,7.710571,25.781193,-3.337097,,,,,,,
1523696255.626401,-0.563237,-0.052365,-1.491782,-0.107493,-0.030596,-0.028939,-0.533194,0.052341,-0.844372,0.075232,-0.006244,-0.109668,7.030792,25.483952,-3.636230,,,,,,,
1523696255.656369,-0.563313,-0.054198,-1.492504,-0.031903,0.000616,0.039279,-0.533206,0.054172,-0.844249,0.083453,-0.025729,-0.085118,7.406677,25.482410,-3.486023,,,,,,,
1523696255.686337,-0.561460,-0.054834,-1.490986,0.030099,0.036467,0.056341,-0.531623,0.054806,-0.845206,0.108451,-0.046429,-0.062585,8.011902,25.780064,-3.111877,,,,,,,
