timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
,,,,,,,,,,,,,,,,25.315318,51.435397,12.170925,0.000000,163.125000,1522136414.114740,
1522136414.764279,-0.536852,0.625354,-1.777158,0.134120,0.148392,0.057581,-0.414647,-0.585385,-0.696700,-0.039118,0.048840,-0.076585,3.295609,-1.869890,-7.376526,,,,,,,
1522136414.794248,-0.536904,0.631022,-1.774978,0.233571,0.001567,-0.100969,-0.412980,-0.589970,-0.693817,-0.053771,0.016224,-0.015152,3.293365,-2.094881,-7.375671,,,,,,,
1522136414.824208,-0.535450,0.641179,-1.773804,0.318820,0.123992,-0.166013,-0.408892,-0.598140,-0.689227,-0.024977,-0.007664,0.028308,4.268005,-1.949572,-7.675720,,,,,,,
1522136414.854176,-0.531807,0.648326,-1.775113,0.104802,0.052047,-0.135197,-0.404200,-0.603853,-0.687010,0.015803,-0.031752,0.015608,3.665955,-2.246706,-7.524902,,,,,,,
1522136414.884144,-0.529820,0.650621,-1.776857,0.022015,0.033521,-0.040406,-0.402133,-0.605681,-0.686614,0.031359,-0.038591,-0.005372,4.039001,-2.398455,-7.599121,,,,,,,
1522136414.914113,-0.530428,0.651855,-1.774980,0.084412,0.008289,0.051297,-0.402172,-0.606662,-0.685724,0.014797,-0.022091,-0.010412,4.716965,-2.326128,-7.224060,,,,,,,
1522136414.944081,-0.532678,0.652215,-1.772560,0.009416,-0.055226,0.044905,-0.403603,-0.606948,-0.684629,-0.010429,0.003982,0.005079,3.217026,-2.094759,-7.600708,,,,,,,
1522136414.974049,-0.534231,0.651673,-1.772069,-0.031871,-0.021916,0.006484,-0.404833,-0.606517,-0.684285,-0.029233,-0.011250,0.014378,3.886749,-2.622774,-7.598267,,,,,,,
1522136415.004018,-0.533939,0.650672,-1.772875,-0.033866,0.004669,0.003264,-0.404942,-0.605721,-0.684926,-0.008861,-0.022728,-0.008373,3.288269,-2.245455,-7.975098,,,,,,,
1522136415.033986,-0.533898,0.649620,-1.773111,-0.026548,-0.017740,0.013948,-0.405238,-0.604884,-0.685490,-0.004873,0.003779,0.000905,3.514008,-2.396090,-7.599365,,,,,,,
1522136415.063954,-0.534627,0.649423,-1.773151,-0.009332,-0.021834,-0.014802,-0.405798,-0.604727,-0.685297,-0.002771,-0.001002,0.002360,3.137527,-2.544405,-7.598938,,,,,,,
1522136415.093922,-0.534820,0.649222,-1.773820,-0.029644,-0.012306,-0.002044,-0.405993,-0.604567,-0.685323,-0.012587,-0.016985,0.002813,4.639709,-2.326159,-7.599060,,,,,,,
1522136415.123891,-0.534807,0.647232,-1.775002,-0.081056,-0.041981,0.004345,-0.406596,-0.602981,-0.686363,-0.003301,-0.007112,0.002265,4.039749,-2.323458,-7.599426,,,,,,,
,,,,,,,,,,,,,,,,25.315318,51.435397,12.171078,0.000000,163.125000,1522136415.113909,
1522136415.153859,-0.534977,0.646214,-1.775703,-0.012495,0.006745,0.002215,-0.407026,-0.602168,-0.686821,-0.002520,-0.009953,-0.007729,3.215988,-2.469301,-7.149231,,,,,,,
1522136415.183797,-0.535313,0.646675,-1.775006,0.039748,-0.004039,0.006525,-0.407114,-0.602536,-0.686446,-0.012212,-0.006610,0.003401,3.964294,-2.323198,-7.674377,,,,,,,
