timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1522137804.537195,-0.252157,-0.008253,2.203471,-0.105070,-0.116578,-0.071766,-0.249484,0.008253,-0.968343,0.142658,0.009341,0.083791,-9.026367,-54.455475,1.602600,,,,,,,
,,,,,,,,,,,,,,,,25.304967,51.448382,-21.155766,-1.000000,-1.000000,1522137783.093351,
1522137804.567163,-0.256906,-0.003386,2.199689,0.263759,-0.173870,-0.214220,-0.254088,0.003386,-0.967175,0.054869,0.018098,0.067547,-7.902618,-54.535599,1.528564,,,,,,,
1522137804.597131,-0.258913,0.003635,2.195670,0.113428,-0.060213,-0.155837,-0.256029,-0.003635,-0.966662,0.038789,0.094486,-0.035489,-8.273544,-54.308624,1.827454,,,,,,,
1522137804.627100,-0.257647,0.004725,2.192947,0.009783,0.027614,-0.065438,-0.254803,-0.004725,-0.966981,0.071941,0.126780,-0.021544,-7.822662,-54.535126,2.353516,,,,,,,
1522137804.657068,-0.258409,0.009211,2.192447,0.220797,-0.055796,-0.064136,-0.255532,-0.009211,-0.966756,0.113351,0.080454,0.008184,-7.595856,-54.535858,2.653687,,,,,,,
1522137804.687036,-0.260076,0.015045,2.192068,0.142796,-0.071559,-0.064166,-0.257124,-0.015045,-0.966261,0.114714,0.022964,-0.030230,-7.900497,-54.909622,2.505005,,,,,,,
1522137804.717004,-0.262838,0.014721,2.191221,-0.044647,-0.143694,-0.013097,-0.259794,-0.014720,-0.965552,0.097410,0.033504,0.015906,-7.671738,-54.760284,2.879517,,,,,,,
1522137804.746973,-0.266668,0.013227,2.190631,0.004353,-0.179879,-0.022613,-0.263495,-0.013226,-0.964570,0.084983,0.072674,0.052674,-7.071777,-54.762985,2.879822,,,,,,,
1522137804.776941,-0.270998,0.015410,2.188608,0.091488,-0.168668,-0.137634,-0.267662,-0.015409,-0.963389,0.077171,0.116850,-0.006627,-7.224594,-55.137146,3.031311,,,,,,,
1522137804.806909,-0.276457,0.020533,2.183868,0.163270,-0.220277,-0.229161,-0.272892,-0.020531,-0.961825,0.069446,0.118767,-0.043973,-7.072525,-55.062607,3.256042,,,,,,,
1522137804.836877,-0.281089,0.027500,2.179642,0.233959,-0.118752,-0.184461,-0.277297,-0.027497,-0.960390,0.099731,0.104417,-0.072447,-6.470428,-54.990082,3.481018,,,,,,,
1522137804.866846,-0.280035,0.034163,2.176635,0.201558,0.067104,-0.158037,-0.276228,-0.034157,-0.960485,0.090147,0.072853,-0.106074,-6.923538,-55.437820,3.707642,,,,,,,
1522137804.896814,-0.278553,0.038289,2.173101,0.068708,-0.038808,-0.161223,-0.274763,-0.038280,-0.960749,0.055098,0.052974,-0.054555,-6.698730,-55.363983,3.557434,,,,,,,
1522137804.926782,-0.281254,0.038401,2.168530,-0.083319,-0.124549,-0.154854,-0.277356,-0.038391,-0.959999,0.050565,0.061813,0.011864,-5.346970,-55.369766,3.858093,,,,,,,
1522137804.956751,-0.282133,0.037892,2.163390,0.013403,-0.015137,-0.182602,-0.278205,-0.037883,-0.959774,0.034934,0.114817,-0.033436,-6.170441,-54.991440,3.481201,,,,,,,
1522137804.986719,-0.279976,0.042122,2.159854,0.159961,0.127440,-0.112300,-0.276087,-0.042109,-0.960209,0.036112,0.099528,-0.082119,-5.869415,-55.067490,3.781677,,,,,,,
1522137805.016687,-0.274707,0.046111,2.158858,0.071172,0.165467,-0.047412,-0.270977,-0.046094,-0.961481,0.062221,0.067640,-0.141867,-5.413879,-54.694244,4.080383,,,,,,,
1522137805.046655,-0.272125,0.046423,2.158694,0.007119,0.007888,0.019828,-0.268489,-0.046406,-0.962164,0.085277,0.025440,-0.114145,-5.944412,-55.067154,3.781616,,,,,,,
1522137805.076624,-0.275286,0.045687,2.160648,-0.010100,-0.171115,0.095645,-0.271539,-0.045671,-0.961343,0.091989,0.024309,-0.040687,-5.643677,-54.993500,3.781494,,,,,,,
1522137805.106592,-0.282040,0.044164,2.162747,-0.038012,-0.251518,0.055214,-0.278044,-0.044149,-0.959553,0.053542,0.048437,-0.025829,-6.543625,-54.989456,3.781006,,,,,,,
,,,,,,,,,,,,,,,,25.306261,51.447992,-20.845003,-1.000000,-1.000000,1522137805.094870,
1522137805.136553,-0.288926,0.043088,2.162265,-0.019113,-0.207257,-0.050305,-0.284658,-0.043075,-0.957660,0.028524,0.071059,0.009281,-6.169250,-54.916367,3.555908,,,,,,,
1522137805.166520,-0.289758,0.043103,2.160292,-0.001857,0.066864,-0.051635,-0.285455,-0.043090,-0.957422,0.091821,0.084746,-0.042364,-6.541977,-54.914307,3.930725,,,,,,,
1522137805.196490,-0.286309,0.045371,2.159316,0.140209,0.056028,-0.072825,-0.282122,-0.045355,-0.958305,0.070376,0.059226,-0.107216,-5.794113,-54.992905,3.706421,,,,,,,
1522137805.226457,-0.288504,0.050936,2.158401,0.179908,-0.161739,-0.094960,-0.284149,-0.050914,-0.957427,0.033386,0.037334,-0.060578,-6.390945,-54.989700,4.231079,,,,,,,
1522137805.256425,-0.293851,0.054337,2.156530,0.051439,-0.234790,-0.089645,-0.289212,-0.054310,-0.955723,0.065809,0.032353,0.022983,-5.863724,-54.767059,4.230408,,,,,,,
1522137805.286393,-0.300252,0.054146,2.154524,-0.044852,-0.220032,-0.038587,-0.295328,-0.054120,-0.953862,0.060876,0.049618,0.067280,-5.409531,-54.618668,4.680054,,,,,,,
1522137805.316362,-0.305574,0.051555,2.151780,-0.136065,-0.182035,-0.121801,-0.300441,-0.051533,-0.952407,-0.006810,0.096912,0.087035,-5.789154,-54.992096,4.531433,,,,,,,
1522137805.346330,-0.307813,0.050710,2.147223,0.011887,-0.019945,-0.101623,-0.302586,-0.050688,-0.951773,-0.001064,0.138197,0.039908,-6.016098,-55.141159,4.456909,,,,,,,
